"country","iso_code","year","cases_total","region","cases_imported","cfr","deaths_total","cfr_hi","cfr_lo"
"Rwanda","RWA",1996,106,"AFRO",NA,0.0943396226415094,10,0.166656381454164,0.0461724631226768
"Rwanda","RWA",1997,274,"AFRO",NA,0.0583941605839416,16,0.0930980605743218,0.0337421270590781
"Rwanda","RWA",1998,3220,"AFRO",NA,0.0229813664596273,74,0.0287660211333386,0.0180873650127534
"Rwanda","RWA",1999,327,"AFRO",NA,0.149847094801223,49,0.193221757255533,0.112959018250482
"Rwanda","RWA",2000,1235,"AFRO",NA,0.00647773279352227,8,0.0127236242984343,0.00280065098453705
"Rwanda","RWA",2001,157,"AFRO",NA,0.0127388535031847,2,0.0452577599055852,0.0015464746320438
"Rwanda","RWA",2003,12,"AFRO",NA,0,0,0.264648469397051,0
"Rwanda","RWA",2004,586,"AFRO",NA,0,0,0.00627524402956676,0
"Rwanda","RWA",2005,89,"AFRO",NA,0,0,0.0406008575496318,0
"Rwanda","RWA",2006,405,"AFRO",NA,0.0518518518518519,21,0.0781713280756149,0.0323800212914244
"Rwanda","RWA",2007,1453,"AFRO",NA,0.0144528561596696,21,0.0220082603496179,0.0089682150626714
"Rwanda","RWA",2008,23,"AFRO",NA,0,0,0.148185128915224,0
"Rwanda","RWA",2009,67,"AFRO",NA,0,0,0.0535696541270968,0
"Rwanda","RWA",2012,9,"AFRO",NA,0,0,0.336267116879943,0
"Rwanda","RWA",2016,355,"AFRO",NA,0,0,0.0103374076276429,0
"Rwanda","RWA",2021,74,"AFRO",NA,0,0,0.0486276162379895,0
"Sao Tome and Principe","STP",1989,3953,"AFRO",NA,0.0161902352643562,64,0.0206281008538571,0.01249019563376
"Sao Tome and Principe","STP",1990,804,"AFRO",NA,0.0111940298507463,9,0.0211429977784103,0.00513104517558538
"Sao Tome and Principe","STP",1991,3,"AFRO",NA,0.333333333333333,1,0.905700675949754,0.00840375865961264
"Sao Tome and Principe","STP",2005,1966,"AFRO",NA,0.0167853509664293,33,0.0234927332474456,0.0115817087780837
"Sao Tome and Principe","STP",2006,926,"AFRO",NA,0.00971922246220302,9,0.0183696232275294,0.00445360616279434
"Sao Tome and Principe","STP",2007,90,"AFRO",NA,0,0,0.0401589196157747,0
"Sao Tome and Principe","STP",2008,119,"AFRO",NA,0.0336134453781513,4,0.0838290092495051,0.00923307244664729
"Senegal","SEN",1971,265,"AFRO",NA,0.226415094339623,60,0.281608666149234,0.17745345287153
"Senegal","SEN",1972,379,"AFRO",NA,0.0976253298153034,37,0.132049382751672,0.0696718067905606
"Senegal","SEN",1978,315,"AFRO",NA,0.0253968253968254,8,0.049426694396464,0.0110269117898439
"Senegal","SEN",1979,103,"AFRO",NA,0.029126213592233,3,0.082764942610838,0.00604727853094185
"Senegal","SEN",1981,428,"AFRO",NA,0,0,0.00858184118630645,0
"Senegal","SEN",1984,728,"AFRO",NA,0.129120879120879,94,0.155675670689726,0.105617483837151
"Senegal","SEN",1985,2988,"AFRO",NA,0.15863453815261,474,0.172234281836642,0.145706924277653
"Senegal","SEN",1986,476,"AFRO",NA,0.132352941176471,63,0.166139483073129,0.10322346766838
"Senegal","SEN",1987,3150,"AFRO",NA,0.0914285714285714,288,0.102035458773696,0.0815877186107694
"Senegal","SEN",1988,390,"AFRO",NA,0.00256410256410256,1,0.0142028127850237,6.49153492774993e-05
"Senegal","SEN",1995,3332,"AFRO",NA,0.0480192076830732,160,0.0558355588924597,0.0410090014429835
"Senegal","SEN",1996,16107,"AFRO",NA,0.0474948780033526,765,0.0508933016487763,0.0442610920614174
"Senegal","SEN",1997,371,"AFRO",NA,0.0296495956873315,11,0.0524311367399374,0.0148919877820454
"Senegal","SEN",2004,1227,"AFRO",NA,0.00814995925020375,10,0.0149368407630649,0.00391494044785225
"Senegal","SEN",2005,31719,"AFRO",NA,0.0144392950597434,458,0.0158132711461109,0.0131553305740553
"Senegal","SEN",2006,365,"AFRO",NA,0.0273972602739726,10,0.049806199210192,0.0132145661355583
"Senegal","SEN",2007,3984,"AFRO",NA,0.00602409638554217,24,0.0089501991311357,0.00386345290804051
"Senegal","SEN",2008,1283,"AFRO",NA,0.0155884645362432,20,0.0239728743170753,0.0095471589800223
"Senegal","SEN",2009,4,"AFRO",NA,0,0,0.602364635616475,0
"Senegal","SEN",2010,3,"AFRO",NA,0,0,0.707598226178713,0
"Senegal","SEN",2011,5,"AFRO",NA,NA,NA,NA,NA
"Senegal","SEN",2012,1,"AFRO",NA,0,0,0.975,0
"Seychelles","SYC",2005,0,"AFRO",NA,NA,0,NA,NA
"Seychelles","SYC",2006,0,"AFRO",NA,NA,0,NA,NA
"Seychelles","SYC",2007,178,"AFRO",NA,0.00561797752808989,1,0.0309023479526443,0.000142224761415785
"Seychelles","SYC",2008,0,"AFRO",NA,NA,0,NA,NA
"Sierra Leone","SLE",1970,293,"AFRO",NA,0.252559726962457,74,0.3063695066223,0.203831086172998
"Sierra Leone","SLE",1971,211,"AFRO",NA,0.0616113744075829,13,0.10305304485026,0.0332100554607113
"Sierra Leone","SLE",1977,12,"AFRO",NA,0,0,0.264648469397051,0
"Sierra Leone","SLE",1986,8957,"AFRO",NA,0.0746901864463548,669,0.0803298574065945,0.0693290531832965
"Sierra Leone","SLE",1987,557,"AFRO",NA,0.0538599640933573,30,0.0759984493354113,0.036630476223139
"Sierra Leone","SLE",1994,9709,"AFRO",NA,0.0641672674837779,623,0.0692252391907496,0.0593727268842036
"Sierra Leone","SLE",1995,10285,"AFRO",NA,0.0434613514827419,447,0.0475817571731059,0.0396020363632568
"Sierra Leone","SLE",1998,2096,"AFRO",NA,0.0271946564885496,57,0.0350916524183993,0.0206605796509717
"Sierra Leone","SLE",1999,863,"AFRO",NA,0.00579374275782155,5,0.0134684926744562,0.00188380896677647
"Sierra Leone","SLE",2004,513,"AFRO",NA,0.0818713450292398,42,0.109056268704738,0.0596409279014114
"Sierra Leone","SLE",2005,6,"AFRO",NA,0,0,0.4592581264399,0
"Sierra Leone","SLE",2006,2560,"AFRO",NA,0.038671875,99,0.046882320777614,0.0315395937246306
"Sierra Leone","SLE",2007,2219,"AFRO",NA,0.0378548895899054,84,0.0466544210372586,0.030304737117347
"Sierra Leone","SLE",2008,62,"AFRO",NA,0.0161290322580645,1,0.0866210122069196,0.000408268377457323
"Sierra Leone","SLE",2012,23124,"AFRO",NA,0.0129302888773569,299,0.0144708544886634,0.0115140256215002
"Sierra Leone","SLE",2013,377,"AFRO",NA,0.0848806366047745,32,0.117713542791887,0.0587820339220279
"Somalia","SOM",1970,43,"AFRO",NA,0.232558139534884,10,0.386308211839583,0.117553571108702
"Somalia","SOM",1971,89,"AFRO",NA,0.112359550561798,10,0.196940813906539,0.0552144569997719
"Somalia","SOM",1985,10199,"AFRO",NA,0.155799588194921,1589,0.162985151575121,0.148811152723572
"Somalia","SOM",1986,15980,"AFRO",NA,0.12171464330413,1945,0.126884197814666,0.116683225588058
"Somalia","SOM",1994,28334,"AFRO",NA,0.0425637043834263,1206,0.044979259641788,0.040242525454807
"Somalia","SOM",1995,9255,"AFRO",NA,0.0206374932468936,191,0.0237433969624282,0.0178387034491664
"Somalia","SOM",1996,10274,"AFRO",NA,0.04516254623321,464,0.049357535744035,0.0412278800138339
"Somalia","SOM",1997,6814,"AFRO",NA,0.0369826827120634,252,0.0417395426825025,0.0326275465510203
"Somalia","SOM",1998,4417,"AFRO",NA,0.0443740095087163,196,0.0508684474121646,0.0384910939449
"Somalia","SOM",1999,17757,"AFRO",NA,0.0390268626457172,693,0.0419799205219215,0.036226025866674
"Somalia","SOM",2000,7496,"AFRO",NA,0.0751067235859125,563,0.0813067070997462,0.069239627707364
"Somalia","SOM",2001,2567,"AFRO",NA,0.0362290611608882,93,0.0442009815067895,0.0293391270156508
"Somalia","SOM",2002,2775,"AFRO",NA,0.0572972972972973,159,0.0666020580454131,0.0489407384031501
"Somalia","SOM",2003,11020,"AFRO",NA,0.00508166969147005,56,0.00659396088335206,0.0038408540437652
"Somalia","SOM",2004,4490,"AFRO",NA,0.00579064587973274,26,0.00847320371201454,0.00378602581350384
"Somalia","SOM",2007,41643,"AFRO",NA,0.028384122181399,1182,0.0300243911426992,0.0268100604261907
"Somalia","SOM",2008,1281,"AFRO",NA,0.0124902419984387,16,0.0202043093430142,0.00715564550561666
"Somalia","SOM",2009,208,"AFRO",NA,0.0144230769230769,3,0.0415695128802488,0.00298431910395488
"Somalia","SOM",2010,3510,"AFRO",NA,0.0293447293447293,103,0.0354773366160079,0.0240138630809004
"Somalia","SOM",2011,77636,"AFRO",NA,0.0145551033025916,1130,0.0154223686735724,0.0137243981499639
"Somalia","SOM",2012,22576,"AFRO",NA,0.00885896527285613,200,0.0101687855019927,0.00767806424623692
"Somalia","SOM",2013,6864,"AFRO",NA,0.0203962703962704,140,0.0240240407618603,0.0171844181476352
"Somalia","SOM",2014,2820,"AFRO",NA,NA,NA,NA,NA
"Somalia","SOM",2015,7536,"AFRO",NA,0.0111464968152866,84,0.0137817780198916,0.00890035364294902
"Somalia","SOM",2016,15619,"AFRO",NA,0.0350854728215635,548,0.0380909815141638,0.0322547726289749
"Somalia","SOM",2017,75414,"AFRO",NA,0.0133131779245233,1004,0.0141567984348181,0.012507313733759
"Somalia","SOM",2018,6761,"AFRO",NA,0.00665582014494897,45,0.00889598244554135,0.00485882281153698
"Somalia","SOM",2019,3100,"AFRO",NA,0.00129032258064516,4,0.0033004136564521,0.000351677846712059
"Somalia","SOM",2020,6414,"AFRO",NA,0.00685999376364203,44,0.0091983948565989,0.00498877774437996
"Somalia","SOM",2021,4342,"AFRO",NA,0.00736987563334869,32,0.0103882697656126,0.00504629281611544
"South Africa","ZAF",1973,1,"AFRO",NA,0,0,0.975,0
"South Africa","ZAF",1974,37,"AFRO",NA,0,0,0.0948905874149899,0
"South Africa","ZAF",1979,2,"AFRO",NA,0,0,0.841886116991581,0
"South Africa","ZAF",1980,859,"AFRO",NA,0.0186263096623981,16,0.0300721080073724,0.0106830881542955
"South Africa","ZAF",1981,4180,"AFRO",NA,0.0124401913875598,52,0.0162820069222345,0.00930450535235118
"South Africa","ZAF",1982,11968,"AFRO",NA,0.018716577540107,224,0.0213067633013486,0.0163644100488931
"South Africa","ZAF",1983,4715,"AFRO",NA,0.0133616118769883,63,0.0170633282464527,0.0102822909720542
"South Africa","ZAF",1984,1182,"AFRO",NA,0.0169204737732657,20,0.0260118258519987,0.0103653118061527
"South Africa","ZAF",1985,2742,"AFRO",NA,0.00145878920495988,4,0.00373083052689298,0.00039760948706574
"South Africa","ZAF",1986,120,"AFRO",NA,0.00833333333333333,1,0.045555513233593,0.000210959478121709
"South Africa","ZAF",1987,37,"AFRO",NA,0,0,0.0948905874149899,0
"South Africa","ZAF",1991,10,"AFRO",NA,0,0,0.308497107818761,0
"South Africa","ZAF",1992,11,"AFRO",NA,0,0,0.284914152918154,0
"South Africa","ZAF",1993,78,"AFRO",NA,0.0256410256410256,2,0.0895733271463277,0.00312047248293403
"South Africa","ZAF",1994,4,"AFRO",NA,0,0,0.602364635616475,0
"South Africa","ZAF",1998,20,"AFRO",NA,0.05,1,0.248732762772028,0.00126508949794981
"South Africa","ZAF",1999,68,"AFRO",NA,0.0294117647058824,2,0.102241011928119,0.00358196142027139
"South Africa","ZAF",2000,19667,"AFRO",NA,0.00345756851578787,68,0.0043812620454924,0.00268590731508887
"South Africa","ZAF",2001,106159,"AFRO",NA,0.00218540114356767,232,0.00248507949516622,0.00191346526379849
"South Africa","ZAF",2002,10004,"AFRO",NA,0.00319872051179528,32,0.00451266463394869,0.00218892001643673
"South Africa","ZAF",2003,3901,"AFRO",NA,0.0115355037169956,45,0.0154052690414567,0.00842617689369356
"South Africa","ZAF",2004,2767,"AFRO",NA,0.0126490784242862,35,0.017548270656818,0.00882593280944328
"South Africa","ZAF",2005,3503,"AFRO",NA,0.00799314872966029,28,0.0115317524530121,0.0053177714923923
"South Africa","ZAF",2006,0,"AFRO",NA,NA,0,NA,NA
"South Africa","ZAF",2008,3907,"AFRO",NA,0.00563091886357819,22,0.00851293675158626,0.00353213100141021
"South Africa","ZAF",2009,10520,"AFRO",NA,0.00541825095057034,57,0.00701434622006158,0.00410623706513667
"South Africa","ZAF",2013,1,"AFRO",NA,0,0,0.975,0
"South Sudan","SSD",2014,6421,"AFRO",NA,0.0260084099049992,167,0.0302011788190548,0.0222540615900419
"South Sudan","SSD",2015,1818,"AFRO",NA,0.0258525852585259,47,0.0342314070061118,0.019055943799854
"South Sudan","SSD",2016,4295,"AFRO",NA,0.0190919674039581,82,0.0236434166616123,0.0152124805167669
"South Sudan","SSD",2017,16088,"AFRO",NA,0.0219418199900547,353,0.0243249306897902,0.0197338129464366
"Sudan","SDN",1979,845,"AFRO",NA,0.208284023668639,176,0.237251018104363,0.181368490021862
"Sudan","SDN",1980,17,"AFRO",NA,0.117647058823529,2,0.36440916210125,0.0145793168403025
"Sudan","SDN",1985,4457,"AFRO",NA,0.053623513574153,239,0.0606474174892192,0.0471920803857148
"Sudan","SDN",1999,0,"AFRO",NA,NA,0,NA,NA
"Sudan","SDN",2006,30662,"AFRO",NA,0.0329724088448242,1011,0.0350321592834364,0.0310017737182309
"Sudan","SDN",2007,13731,"AFRO",NA,0.0364139538271065,500,0.0396833090171437,0.0333430076442349
"Sudan","SDN",2008,17241,"AFRO",NA,0.00684415057131257,118,0.00819070094818042,0.00566826657749675
"Sudan","SDN",2009,13681,"AFRO",NA,0.00380089174767926,52,0.00498141288850917,0.00283995132719253
"Sudan","SDN",2019,346,"AFRO",NA,0.0317919075144509,11,0.0561715096782736,0.0159751409396744
"Sudan","SDN",2020,7,"AFRO",NA,0,0,0.409616397225003,0
"Sudan","SDN",2021,9,"AFRO",NA,0,0,0.336267116879943,0
"Tanzania","TZA",1974,10,"AFRO",NA,0.6,6,0.878447741880173,0.262378076606945
"Tanzania","TZA",1977,297,"AFRO",NA,0.0875420875420875,26,0.12563747157662,0.0579828193402216
"Tanzania","TZA",1978,6608,"AFRO",NA,0.110926150121065,733,0.118745958507891,0.103451590541994
"Tanzania","TZA",1979,2559,"AFRO",NA,0.119187182493161,305,0.13237372435724,0.106879202186436
"Tanzania","TZA",1980,5196,"AFRO",NA,0.112971516551193,587,0.121893292044043,0.104487146887617
"Tanzania","TZA",1981,4241,"AFRO",NA,0.0778118368309361,330,0.0862860558158615,0.0699247602086617
"Tanzania","TZA",1982,4071,"AFRO",NA,0.079587324981577,324,0.0883293941960306,0.0714544516542573
"Tanzania","TZA",1983,1816,"AFRO",NA,0.0699339207048458,127,0.0826486269379909,0.0586310596017424
"Tanzania","TZA",1984,2600,"AFRO",NA,0.13,338,0.143536541742877,0.117302882862278
"Tanzania","TZA",1985,1984,"AFRO",NA,0.126008064516129,250,0.141417018859933,0.1117142195233
"Tanzania","TZA",1986,1231,"AFRO",NA,0.174654752233956,215,0.197039914334637,0.153836096242218
"Tanzania","TZA",1987,1892,"AFRO",NA,0.12262156448203,232,0.138252745699104,0.108171194848849
"Tanzania","TZA",1988,5267,"AFRO",NA,0.110119612682742,580,0.118885568601301,0.101788375199844
"Tanzania","TZA",1989,2150,"AFRO",NA,0.107906976744186,232,0.121792628200876,0.0951008518623572
"Tanzania","TZA",1990,2230,"AFRO",NA,0.036322869955157,81,0.0449456610423765,0.0289481851649345
"Tanzania","TZA",1991,5676,"AFRO",NA,0.10077519379845,572,0.108901055636412,0.0930624122611576
"Tanzania","TZA",1992,18526,"AFRO",NA,0.117294612976358,2173,0.12201521747508,0.11269450029513
"Tanzania","TZA",1993,792,"AFRO",NA,0.0934343434343434,74,0.115877144391248,0.0740778971232594
"Tanzania","TZA",1994,2240,"AFRO",NA,0.0691964285714286,155,0.080504015067772,0.0590323743619005
"Tanzania","TZA",1995,2957,"AFRO",NA,0.0324653364896855,96,0.0395026043833379,0.026374486092342
"Tanzania","TZA",1996,1464,"AFRO",NA,0.0245901639344262,36,0.0338818056102528,0.0172807126453221
"Tanzania","TZA",1997,40249,"AFRO",NA,0.0554299485701508,2231,0.0577100659239779,0.0532142371255395
"Tanzania","TZA",1998,14488,"AFRO",NA,0.0419657647708448,608,0.0453585196720919,0.0387585488291099
"Tanzania","TZA",1999,12266,"AFRO",NA,0.0476112832219142,584,0.0515292358652771,0.0439098442003258
"Tanzania","TZA",2000,4637,"AFRO",NA,0.0336424412335562,156,0.0392423251519443,0.0286404061606642
"Tanzania","TZA",2001,1300,"AFRO",NA,0.04,52,0.0521262067867008,0.030015597601612
"Tanzania","TZA",2002,11920,"AFRO",NA,0.0249161073825503,297,0.0278749408459323,0.0221925069404947
"Tanzania","TZA",2003,710,"AFRO",NA,0.0450704225352113,32,0.0630329314540459,0.0310291967865517
"Tanzania","TZA",2004,10319,"AFRO",NA,0.0263591433278418,272,0.0296354546392933,0.0233539683702968
"Tanzania","TZA",2005,2945,"AFRO",NA,0.031918505942275,94,0.0389199317261337,0.025868784817237
"Tanzania","TZA",2006,14297,"AFRO",NA,0.0177659648877387,254,0.0200670901786676,0.0156642137714608
"Tanzania","TZA",2007,1609,"AFRO",NA,0.0403977625854568,65,0.0512029262959471,0.0313139959718852
"Tanzania","TZA",2008,2911,"AFRO",NA,0.0302301614565441,88,0.0371131234378396,0.0243145304662529
"Tanzania","TZA",2009,7700,"AFRO",NA,0.0146753246753247,113,0.0176175323370575,0.0121094343439803
"Tanzania","TZA",2010,4469,"AFRO",NA,0.0132020586260908,59,0.0169970397599651,0.0100647983061031
"Tanzania","TZA",2011,942,"AFRO",NA,0.0116772823779193,11,0.0207976341042581,0.00584327318203969
"Tanzania","TZA",2012,286,"AFRO",NA,0.013986013986014,4,0.0354206142065556,0.00382351744928307
"Tanzania","TZA",2013,270,"AFRO",NA,0.062962962962963,17,0.098897689295169,0.0371026251269375
"Tanzania","TZA",2015,11563,"AFRO",NA,0.012453515523653,144,0.0146454983746913,0.010512415944976
"Tanzania","TZA",2016,11360,"AFRO",NA,0.0151408450704225,172,0.0175588636614531,0.0129762122939306
"Tanzania","TZA",2017,4895,"AFRO",NA,0.0202247191011236,99,0.024568534321154,0.016467290018494
"Tanzania","TZA",2018,4777,"AFRO",NA,0.0175842579024492,84,0.0217248081004722,0.0140495130141963
"Tanzania","TZA",2021,54,"AFRO",NA,0,0,0.0660315142444218,0
"Togo","TGO",1970,75,"AFRO",NA,0.04,3,0.11247682176001,0.0083261656660794
"Togo","TGO",1971,335,"AFRO",NA,0.0776119402985075,26,0.111652634785451,0.051323079741067
"Togo","TGO",1972,16,"AFRO",NA,0,0,0.205907214207823,0
"Togo","TGO",1974,58,"AFRO",NA,0.137931034482759,8,0.253809755276478,0.0614796629657355
"Togo","TGO",1977,132,"AFRO",NA,0.0909090909090909,12,0.153415532758342,0.0478601833560431
"Togo","TGO",1978,6,"AFRO",NA,1,6,1,0.5407418735601
"Togo","TGO",1988,1,"AFRO",NA,0,0,0.975,0
"Togo","TGO",1991,2396,"AFRO",NA,0.0338063439065108,81,0.0418447210380433,0.0269359044733927
"Togo","TGO",1992,753,"AFRO",NA,0.0703851261620186,53,0.0910574283076265,0.053164441384451
"Togo","TGO",1993,19,"AFRO",NA,0.105263157894737,2,0.331376664456766,0.0130121643717775
"Togo","TGO",1994,47,"AFRO",NA,0.106382978723404,5,0.231047626750983,0.0354563008072156
"Togo","TGO",1995,65,"AFRO",NA,0.0615384615384615,4,0.150133400670509,0.0170199711830203
"Togo","TGO",1996,146,"AFRO",NA,0.116438356164384,17,0.179874231871889,0.0693127747002308
"Togo","TGO",1997,42,"AFRO",NA,0.166666666666667,7,0.313640866880671,0.069740663655675
"Togo","TGO",1998,3217,"AFRO",NA,0.0686975442959279,221,0.0779921313981459,0.0601968046842113
"Togo","TGO",1999,667,"AFRO",NA,0.0464767616191904,31,0.06532405820461,0.0317938510635905
"Togo","TGO",2000,338,"AFRO",NA,0.0680473372781065,23,0.100357075373107,0.0436219500888266
"Togo","TGO",2001,2551,"AFRO",NA,0.0509604076832615,130,0.0602196417630151,0.0427501524036808
"Togo","TGO",2002,257,"AFRO",NA,0.0544747081712062,14,0.0897109895863528,0.0300983351986766
"Togo","TGO",2003,384,"AFRO",NA,0.0729166666666667,28,0.103662417127049,0.0489966386083794
"Togo","TGO",2004,1080,"AFRO",NA,0.0305555555555556,33,0.0426454084953436,0.0211244372747438
"Togo","TGO",2005,1320,"AFRO",NA,0.0113636363636364,15,0.0186734262943339,0.00637370285811844
"Togo","TGO",2006,1159,"AFRO",NA,0.0215703192407248,25,0.0316782324096826,0.0140066486501221
"Togo","TGO",2007,65,"AFRO",NA,0.0153846153846154,1,0.0827630877444664,0.000389428891097221
"Togo","TGO",2008,397,"AFRO",NA,0.00755667506297229,3,0.021923911332233,0.00156108740862648
"Togo","TGO",2009,218,"AFRO",NA,0.00458715596330275,1,0.0252916146058083,0.000116129990263475
"Togo","TGO",2010,72,"AFRO",NA,0.0416666666666667,3,0.116974819825941,0.00867649731634376
"Togo","TGO",2011,4,"AFRO",NA,0,0,0.602364635616475,0
"Togo","TGO",2012,61,"AFRO",NA,0.0163934426229508,1,0.0879881229227453,0.000414959912839741
"Togo","TGO",2013,166,"AFRO",NA,0.0240963855421687,4,0.0605446602828624,0.00660360752434987
"Togo","TGO",2014,262,"AFRO",NA,0.0419847328244275,11,0.0738791732435202,0.0211420469167776
"Togo","TGO",2015,35,"AFRO",NA,0.0285714285714286,1,0.149172079656432,0.000723104376338095
"Togo","TGO",2020,67,"AFRO",NA,0.0298507462686567,2,0.103707507647555,0.0036357307269044
"Togo","TGO",2021,40,"AFRO",NA,0.125,5,0.26803291736172,0.0418596261386167
"Uganda","UGA",1971,757,"AFRO",NA,0.0396301188903567,30,0.0560933031874545,0.0268952040151259
"Uganda","UGA",1975,3,"AFRO",NA,0,0,0.707598226178713,0
"Uganda","UGA",1978,1120,"AFRO",NA,0.0982142857142857,110,0.117159982091615,0.0814119147429351
"Uganda","UGA",1979,940,"AFRO",NA,0.0638297872340425,60,0.081401291121959,0.0490586987843112
"Uganda","UGA",1980,1539,"AFRO",NA,0.117608836907083,181,0.134762060070128,0.101930586319142
"Uganda","UGA",1982,190,"AFRO",NA,0.252631578947368,48,0.320628959945236,0.192524444279201
"Uganda","UGA",1987,140,"AFRO",NA,0.357142857142857,50,0.442454485498976,0.278015938382364
"Uganda","UGA",1991,279,"AFRO",NA,0.100358422939068,28,0.141773989787163,0.067728921814764
"Uganda","UGA",1992,5072,"AFRO",NA,0.0205047318611987,104,0.0247908067866397,0.016783815054102
"Uganda","UGA",1994,704,"AFRO",NA,0.0553977272727273,39,0.0749554824713868,0.0396861442212651
"Uganda","UGA",1995,538,"AFRO",NA,0.122676579925651,66,0.153416875740576,0.0961615710793158
"Uganda","UGA",1996,291,"AFRO",NA,0.13745704467354,40,0.182441655779694,0.100050267048902
"Uganda","UGA",1997,2610,"AFRO",NA,0.0720306513409962,188,0.0826291738401241,0.0624048215170237
"Uganda","UGA",1998,49514,"AFRO",NA,0.0416851799491053,2064,0.0434828204203973,0.0399415254672132
"Uganda","UGA",1999,5179,"AFRO",NA,0.0440239428461093,228,0.0499703052589604,0.0385986537256264
"Uganda","UGA",2000,2807,"AFRO",NA,0.0612753829711436,172,0.070792754857335,0.0526860960879396
"Uganda","UGA",2001,247,"AFRO",NA,0.0161943319838057,4,0.0409425387727962,0.00442958654304672
"Uganda","UGA",2002,2274,"AFRO",NA,0.0584872471416007,133,0.06893466614155,0.0491965344663653
"Uganda","UGA",2003,4377,"AFRO",NA,0.0294722412611378,129,0.034921451582763,0.024663668436132
"Uganda","UGA",2004,3380,"AFRO",NA,0.0269230769230769,91,0.0329537561442502,0.0217309032194649
"Uganda","UGA",2005,4924,"AFRO",NA,0.0199025182778229,98,0.0242018333604482,0.0161866206169489
"Uganda","UGA",2006,5194,"AFRO",NA,0.0204081632653061,106,0.0246301384930802,0.016738020892597
"Uganda","UGA",2007,276,"AFRO",NA,0.0108695652173913,3,0.0314351057539375,0.00224719951851041
"Uganda","UGA",2008,3726,"AFRO",NA,0.0322061191626409,120,0.0383885223118836,0.026772685795148
"Uganda","UGA",2009,1095,"AFRO",NA,0.0210045662100457,23,0.0313512552088931,0.0133605589769277
"Uganda","UGA",2010,2341,"AFRO",NA,0.0333190944041008,78,0.0414109748274427,0.0264246217645848
"Uganda","UGA",2012,6326,"AFRO",NA,0.0213404995257667,135,0.0252093798436175,0.0179222448697784
"Uganda","UGA",2013,748,"AFRO",NA,0.036096256684492,27,0.0520855768071035,0.0239198921262606
"Uganda","UGA",2014,309,"AFRO",NA,0.029126213592233,9,0.0545687469762831,0.013403077101229
"Uganda","UGA",2015,1461,"AFRO",NA,0.0225872689938398,33,0.0315757181877653,0.0155978380225267
"Uganda","UGA",2016,516,"AFRO",NA,0.0213178294573643,11,0.0378228042794497,0.0106886763922525
"Uganda","UGA",2017,252,"AFRO",NA,0,0,0.0145317898870208,0
"Uganda","UGA",2018,4440,"AFRO",NA,0.0202702702702703,90,0.0248575365966873,0.0163304143425586
"Uganda","UGA",2019,358,"AFRO",NA,0.0139664804469274,5,0.0322904830961055,0.00455001791058146
"Uganda","UGA",2020,1521,"AFRO",NA,0.0118343195266272,18,0.0186390589252151,0.00702843299896024
"Uganda","UGA",2021,173,"AFRO",NA,0,0,0.0210972746506849,0
"Zambia","ZMB",1978,263,"AFRO",NA,0.136882129277567,36,0.184434408939747,0.0977463199396899
"Zambia","ZMB",1979,12,"AFRO",NA,0.916666666666667,11,0.99789240676814,0.615203834849056
"Zambia","ZMB",1980,57,"AFRO",NA,0.298245614035088,17,0.434026413577567,0.184288126815787
"Zambia","ZMB",1981,14,"AFRO",NA,0,0,0.231635761650116,0
"Zambia","ZMB",1982,1403,"AFRO",NA,0.0933713471133286,131,0.109815666737295,0.0786543431256101
"Zambia","ZMB",1983,233,"AFRO",NA,0.0815450643776824,19,0.124414305862194,0.0498088091048542
"Zambia","ZMB",1989,44,"AFRO",NA,1,44,1,0.919580060236424
"Zambia","ZMB",1990,3717,"AFRO",NA,0.0847457627118644,315,0.0941636113617611,0.0759871318625441
"Zambia","ZMB",1991,13154,"AFRO",NA,0.0829405504029193,1091,0.0877844283107415,0.0782821411246975
"Zambia","ZMB",1992,11659,"AFRO",NA,0.0783086027961232,913,0.0833341014653782,0.0734948764755744
"Zambia","ZMB",1993,6766,"AFRO",NA,0.0629618681643512,426,0.0690141674935016,0.0572896835227672
"Zambia","ZMB",1996,2172,"AFRO",NA,0.0193370165745856,42,0.0260489350593215,0.0139710765209467
"Zambia","ZMB",1997,36,"AFRO",NA,0,0,0.097393755914492,0
"Zambia","ZMB",1998,171,"AFRO",NA,0,0,0.0213413745665029,0
"Zambia","ZMB",1999,13511,"AFRO",NA,0.0395973651099104,535,0.0430232743893126,0.0363716155171778
"Zambia","ZMB",2000,4504,"AFRO",NA,0.0672735346358792,303,0.0749847574648427,0.0601293800164387
"Zambia","ZMB",2001,3109,"AFRO",NA,0.0530717272434867,165,0.0615428941514039,0.0454545622970251
"Zambia","ZMB",2002,339,"AFRO",NA,0.0353982300884956,12,0.0610167411672147,0.0184221003223083
"Zambia","ZMB",2003,1049,"AFRO",NA,0.0276453765490944,29,0.0394633830522098,0.0185910060274051
"Zambia","ZMB",2004,12149,"AFRO",NA,0.0307021154004445,373,0.0339254752140785,0.0277062850670459
"Zambia","ZMB",2005,1503,"AFRO",NA,0.00465735196274118,7,0.00957224383641453,0.00187448524282626
"Zambia","ZMB",2006,5360,"AFRO",NA,0.0341417910447761,183,0.0393570631345888,0.0294421585520342
"Zambia","ZMB",2007,2286,"AFRO",NA,0.0153105861767279,35,0.0212295169683426,0.0106869478278206
