"country","iso_code","region","year","cases_total","cases_imported","deaths_total","first_epiwk","last_epiwk","coverage_days","year_fraction","source","cfr","cfr_lo","cfr_hi"
"Nigeria","NGA","AFRO",2023,3683,NA,128,2023-01-02,2023-12-25,358,0.980150581793292,"dashboard:cholera_adm0_public_2023.csv",0.0347542764051045,0.0290750924900751,0.0411863644586091
"Nigeria","NGA","AFRO",2024,24841,NA,734,2024-01-01,2024-12-23,358,0.980150581793292,"dashboard:cholera_adm0_public_2024.csv",0.0295479248017391,0.0274771941760783,0.0317296600570418
"Nigeria","NGA","AFRO",2025,23833,NA,540,2024-12-30,2025-12-22,358,0.980150581793292,"dashboard:cholera_adm0_public_2025.csv",0.022657659547686,0.0208058130879687,0.0246271347845716
"Nigeria","NGA","AFRO",2026,2813,NA,41,2025-12-29,2026-05-11,134,0.366872005475702,"dashboard:cholera_adm0_public_snapshot_2026-06-02.csv",0.0145751866334874,0.0104791704757138,0.0197214091839801
"Rwanda","RWA","AFRO",1978,838,NA,48,1978-01-01,1978-12-31,365,1,"OWiD",0.0572792362768496,0.0425315712103855,0.075229726483735
"Rwanda","RWA","AFRO",1979,5,NA,0,1979-01-01,1979-12-31,365,1,"OWiD",0,0,0.521823750104981
"Rwanda","RWA","AFRO",1980,30,NA,4,1980-01-01,1980-12-31,365,1,"OWiD",0.133333333333333,0.0375534963383633,0.307218350276127
"Rwanda","RWA","AFRO",1981,24,NA,1,1981-01-01,1981-12-31,365,1,"OWiD",0.0416666666666667,0.00105435244546975,0.211201683456973
"Rwanda","RWA","AFRO",1982,201,NA,2,1982-01-01,1982-12-31,365,1,"OWiD",0.0099502487562189,0.00120730101149297,0.0354795875540821
"Rwanda","RWA","AFRO",1983,54,NA,5,1983-01-01,1983-12-31,365,1,"OWiD",0.0925925925925926,0.0307527852675231,0.20300154718629
"Rwanda","RWA","AFRO",1984,161,NA,13,1984-01-01,1984-12-31,365,1,"OWiD",0.0807453416149068,0.0436938907739893,0.134118996072401
"Rwanda","RWA","AFRO",1985,21,NA,0,1985-01-01,1985-12-31,365,1,"OWiD",0,0,0.16109761521908
"Rwanda","RWA","AFRO",1986,226,NA,7,1986-01-01,1986-12-31,365,1,"OWiD",0.0309734513274336,0.0125418356483527,0.0627731839330473
"Rwanda","RWA","AFRO",1987,101,NA,6,1987-01-01,1987-12-31,365,1,"OWiD",0.0594059405940594,0.022110572409418,0.124826436644333
"Rwanda","RWA","AFRO",1988,70,NA,3,1988-01-01,1988-12-31,365,1,"OWiD",0.0428571428571429,0.0089269040776589,0.120178605326587
"Rwanda","RWA","AFRO",1989,1,NA,0,1989-01-01,1989-12-31,365,1,"OWiD",0,0,0.975
"Rwanda","RWA","AFRO",1991,679,NA,35,1991-01-01,1991-12-31,365,1,"OWiD",0.0515463917525773,0.0361630576588119,0.0709624273682693
"Rwanda","RWA","AFRO",1992,503,NA,35,1992-01-01,1992-12-31,365,1,"OWiD",0.0695825049701789,0.0489420494875395,0.0954464817774962
"Rwanda","RWA","AFRO",1993,568,NA,34,1993-01-01,1993-12-31,365,1,"OWiD",0.0598591549295775,0.0418067070898901,0.0826457423556144
"Rwanda","RWA","AFRO",1994,10,NA,0,1994-01-01,1994-12-31,365,1,"OWiD",0,0,0.308497107818761
"Rwanda","RWA","AFRO",1995,3,NA,0,1995-01-01,1995-12-31,365,1,"OWiD",0,0,0.707598226178713
"Rwanda","RWA","AFRO",1996,106,NA,10,1996-01-01,1996-12-31,365,1,"OWiD",0.0943396226415094,0.0461724631226768,0.166656381454164
"Rwanda","RWA","AFRO",1997,274,NA,16,1997-01-01,1997-12-31,365,1,"OWiD",0.0583941605839416,0.0337421270590781,0.0930980605743218
"Rwanda","RWA","AFRO",1998,3220,NA,74,1998-01-01,1998-12-31,365,1,"OWiD",0.0229813664596273,0.0180873650127534,0.0287660211333386
"Rwanda","RWA","AFRO",1999,327,NA,49,1999-01-01,1999-12-31,365,1,"OWiD",0.149847094801223,0.112959018250482,0.193221757255533
"Rwanda","RWA","AFRO",2000,1235,NA,8,2000-01-01,2000-12-31,365,1,"OWiD",0.00647773279352227,0.00280065098453705,0.0127236242984343
"Rwanda","RWA","AFRO",2001,157,NA,2,2001-01-01,2001-12-31,365,1,"OWiD",0.0127388535031847,0.0015464746320438,0.0452577599055852
"Rwanda","RWA","AFRO",2003,12,NA,0,2003-01-01,2003-12-31,365,1,"OWiD",0,0,0.264648469397051
"Rwanda","RWA","AFRO",2004,586,NA,0,2004-01-01,2004-12-31,365,1,"OWiD",0,0,0.00627524402956676
"Rwanda","RWA","AFRO",2005,89,NA,0,2005-01-01,2005-12-31,365,1,"OWiD",0,0,0.0406008575496318
"Rwanda","RWA","AFRO",2006,405,NA,21,2006-01-01,2006-12-31,365,1,"OWiD",0.0518518518518519,0.0323800212914244,0.0781713280756149
"Rwanda","RWA","AFRO",2007,1453,NA,21,2007-01-01,2007-12-31,365,1,"OWiD",0.0144528561596696,0.0089682150626714,0.0220082603496179
"Rwanda","RWA","AFRO",2008,23,NA,0,2008-01-01,2008-12-31,365,1,"OWiD",0,0,0.148185128915224
"Rwanda","RWA","AFRO",2009,67,NA,0,2009-01-01,2009-12-31,365,1,"OWiD",0,0,0.0535696541270968
"Rwanda","RWA","AFRO",2012,9,NA,0,2012-01-01,2012-12-31,365,1,"OWiD",0,0,0.336267116879943
"Rwanda","RWA","AFRO",2016,355,NA,0,2016-01-01,2016-12-31,365,1,"OWiD",0,0,0.0103374076276429
"Rwanda","RWA","AFRO",2021,74,NA,0,2021-01-01,2021-12-31,365,1,"OWiD",0,0,0.0486276162379895
"Rwanda","RWA","AFRO",2022,24,0,0,2022-01-01,2022-12-31,365,1,"WHO_PDF_2022",0,0,0.142473597722526
"Rwanda","RWA","AFRO",2025,312,NA,0,2025-03-17,2025-11-24,253,0.692676249144422,"dashboard:cholera_adm0_public_2025.csv",0,0,0.0117537106527443
"Rwanda","RWA","AFRO",2026,58,NA,0,2026-01-12,2026-04-27,106,0.290212183436003,"dashboard:cholera_adm0_public_snapshot_2026-06-02.csv",0,0,0.0616210089039199
"Sao Tome and Principe","STP","AFRO",1989,3953,NA,64,1989-01-01,1989-12-31,365,1,"OWiD",0.0161902352643562,0.01249019563376,0.0206281008538571
"Sao Tome and Principe","STP","AFRO",1990,804,NA,9,1990-01-01,1990-12-31,365,1,"OWiD",0.0111940298507463,0.00513104517558538,0.0211429977784103
"Sao Tome and Principe","STP","AFRO",1991,3,NA,1,1991-01-01,1991-12-31,365,1,"OWiD",0.333333333333333,0.00840375865961264,0.905700675949754
"Sao Tome and Principe","STP","AFRO",2005,1966,NA,33,2005-01-01,2005-12-31,365,1,"OWiD",0.0167853509664293,0.0115817087780837,0.0234927332474456
"Sao Tome and Principe","STP","AFRO",2006,926,NA,9,2006-01-01,2006-12-31,365,1,"OWiD",0.00971922246220302,0.00445360616279434,0.0183696232275294
"Sao Tome and Principe","STP","AFRO",2007,90,NA,0,2007-01-01,2007-12-31,365,1,"OWiD",0,0,0.0401589196157747
"Sao Tome and Principe","STP","AFRO",2008,119,NA,4,2008-01-01,2008-12-31,365,1,"OWiD",0.0336134453781513,0.00923307244664729,0.0838290092495051
"Senegal","SEN","AFRO",1971,265,NA,60,1971-01-01,1971-12-31,365,1,"OWiD",0.226415094339623,0.17745345287153,0.281608666149234
"Senegal","SEN","AFRO",1972,379,NA,37,1972-01-01,1972-12-31,365,1,"OWiD",0.0976253298153034,0.0696718067905606,0.132049382751672
"Senegal","SEN","AFRO",1978,315,NA,8,1978-01-01,1978-12-31,365,1,"OWiD",0.0253968253968254,0.0110269117898439,0.049426694396464
"Senegal","SEN","AFRO",1979,103,NA,3,1979-01-01,1979-12-31,365,1,"OWiD",0.029126213592233,0.00604727853094184,0.082764942610838
"Senegal","SEN","AFRO",1981,428,NA,0,1981-01-01,1981-12-31,365,1,"OWiD",0,0,0.00858184118630645
"Senegal","SEN","AFRO",1984,728,NA,94,1984-01-01,1984-12-31,365,1,"OWiD",0.129120879120879,0.105617483837151,0.155675670689726
"Senegal","SEN","AFRO",1985,2988,NA,474,1985-01-01,1985-12-31,365,1,"OWiD",0.15863453815261,0.145706924277653,0.172234281836642
"Senegal","SEN","AFRO",1986,476,NA,63,1986-01-01,1986-12-31,365,1,"OWiD",0.132352941176471,0.10322346766838,0.166139483073129
"Senegal","SEN","AFRO",1987,3150,NA,288,1987-01-01,1987-12-31,365,1,"OWiD",0.0914285714285714,0.0815877186107694,0.102035458773696
"Senegal","SEN","AFRO",1988,390,NA,1,1988-01-01,1988-12-31,365,1,"OWiD",0.00256410256410256,6.49153492774993e-05,0.0142028127850237
"Senegal","SEN","AFRO",1995,3332,NA,160,1995-01-01,1995-12-31,365,1,"OWiD",0.0480192076830732,0.0410090014429835,0.0558355588924597
"Senegal","SEN","AFRO",1996,16107,NA,765,1996-01-01,1996-12-31,365,1,"OWiD",0.0474948780033526,0.0442610920614174,0.0508933016487763
"Senegal","SEN","AFRO",1997,371,NA,11,1997-01-01,1997-12-31,365,1,"OWiD",0.0296495956873315,0.0148919877820454,0.0524311367399374
"Senegal","SEN","AFRO",2004,1227,NA,10,2004-01-01,2004-12-31,365,1,"OWiD",0.00814995925020375,0.00391494044785225,0.0149368407630649
"Senegal","SEN","AFRO",2005,31719,NA,458,2005-01-01,2005-12-31,365,1,"OWiD",0.0144392950597434,0.0131553305740553,0.0158132711461109
"Senegal","SEN","AFRO",2006,365,NA,10,2006-01-01,2006-12-31,365,1,"OWiD",0.0273972602739726,0.0132145661355583,0.049806199210192
"Senegal","SEN","AFRO",2007,3984,NA,24,2007-01-01,2007-12-31,365,1,"OWiD",0.00602409638554217,0.00386345290804051,0.0089501991311357
"Senegal","SEN","AFRO",2008,1283,NA,20,2008-01-01,2008-12-31,365,1,"OWiD",0.0155884645362432,0.0095471589800223,0.0239728743170753
"Senegal","SEN","AFRO",2009,4,NA,0,2009-01-01,2009-12-31,365,1,"OWiD",0,0,0.602364635616475
"Senegal","SEN","AFRO",2010,3,NA,0,2010-01-01,2010-12-31,365,1,"OWiD",0,0,0.707598226178713
"Senegal","SEN","AFRO",2011,5,NA,NA,2011-01-01,2011-12-31,365,1,"OWiD",NA,NA,NA
"Senegal","SEN","AFRO",2012,1,NA,0,2012-01-01,2012-12-31,365,1,"OWiD",0,0,0.975
"Seychelles","SYC","AFRO",2005,0,NA,0,2005-01-01,2005-12-31,365,1,"OWiD",NA,NA,NA
"Seychelles","SYC","AFRO",2006,0,NA,0,2006-01-01,2006-12-31,365,1,"OWiD",NA,NA,NA
"Seychelles","SYC","AFRO",2007,178,NA,1,2007-01-01,2007-12-31,365,1,"OWiD",0.00561797752808989,0.000142224761415785,0.0309023479526443
"Seychelles","SYC","AFRO",2008,0,NA,0,2008-01-01,2008-12-31,365,1,"OWiD",NA,NA,NA
"Sierra Leone","SLE","AFRO",1970,293,NA,74,1970-01-01,1970-12-31,365,1,"OWiD",0.252559726962457,0.203831086172998,0.3063695066223
"Sierra Leone","SLE","AFRO",1971,211,NA,13,1971-01-01,1971-12-31,365,1,"OWiD",0.0616113744075829,0.0332100554607113,0.10305304485026
"Sierra Leone","SLE","AFRO",1977,12,NA,0,1977-01-01,1977-12-31,365,1,"OWiD",0,0,0.264648469397051
"Sierra Leone","SLE","AFRO",1986,8957,NA,669,1986-01-01,1986-12-31,365,1,"OWiD",0.0746901864463548,0.0693290531832965,0.0803298574065945
"Sierra Leone","SLE","AFRO",1987,557,NA,30,1987-01-01,1987-12-31,365,1,"OWiD",0.0538599640933573,0.036630476223139,0.0759984493354113
"Sierra Leone","SLE","AFRO",1994,9709,NA,623,1994-01-01,1994-12-31,365,1,"OWiD",0.0641672674837779,0.0593727268842036,0.0692252391907496
"Sierra Leone","SLE","AFRO",1995,10285,NA,447,1995-01-01,1995-12-31,365,1,"OWiD",0.0434613514827419,0.0396020363632568,0.0475817571731059
"Sierra Leone","SLE","AFRO",1998,2096,NA,57,1998-01-01,1998-12-31,365,1,"OWiD",0.0271946564885496,0.0206605796509717,0.0350916524183993
"Sierra Leone","SLE","AFRO",1999,863,NA,5,1999-01-01,1999-12-31,365,1,"OWiD",0.00579374275782155,0.00188380896677647,0.0134684926744562
"Sierra Leone","SLE","AFRO",2004,513,NA,42,2004-01-01,2004-12-31,365,1,"OWiD",0.0818713450292398,0.0596409279014114,0.109056268704738
"Sierra Leone","SLE","AFRO",2005,6,NA,0,2005-01-01,2005-12-31,365,1,"OWiD",0,0,0.4592581264399
"Sierra Leone","SLE","AFRO",2006,2560,NA,99,2006-01-01,2006-12-31,365,1,"OWiD",0.038671875,0.0315395937246306,0.046882320777614
"Sierra Leone","SLE","AFRO",2007,2219,NA,84,2007-01-01,2007-12-31,365,1,"OWiD",0.0378548895899054,0.030304737117347,0.0466544210372586
"Sierra Leone","SLE","AFRO",2008,62,NA,1,2008-01-01,2008-12-31,365,1,"OWiD",0.0161290322580645,0.000408268377457323,0.0866210122069196
"Sierra Leone","SLE","AFRO",2012,23124,NA,299,2012-01-01,2012-12-31,365,1,"OWiD",0.0129302888773569,0.0115140256215002,0.0144708544886634
"Sierra Leone","SLE","AFRO",2013,377,NA,32,2013-01-01,2013-12-31,365,1,"OWiD",0.0848806366047745,0.0587820339220279,0.117713542791887
"Somalia","SOM","AFRO",1970,43,NA,10,1970-01-01,1970-12-31,365,1,"OWiD",0.232558139534884,0.117553571108702,0.386308211839583
"Somalia","SOM","AFRO",1971,89,NA,10,1971-01-01,1971-12-31,365,1,"OWiD",0.112359550561798,0.0552144569997719,0.196940813906539
"Somalia","SOM","AFRO",1985,10199,NA,1589,1985-01-01,1985-12-31,365,1,"OWiD",0.155799588194921,0.148811152723572,0.162985151575121
"Somalia","SOM","AFRO",1986,15980,NA,1945,1986-01-01,1986-12-31,365,1,"OWiD",0.12171464330413,0.116683225588058,0.126884197814666
"Somalia","SOM","AFRO",1994,28334,NA,1206,1994-01-01,1994-12-31,365,1,"OWiD",0.0425637043834263,0.040242525454807,0.044979259641788
"Somalia","SOM","AFRO",1995,9255,NA,191,1995-01-01,1995-12-31,365,1,"OWiD",0.0206374932468936,0.0178387034491664,0.0237433969624282
"Somalia","SOM","AFRO",1996,10274,NA,464,1996-01-01,1996-12-31,365,1,"OWiD",0.04516254623321,0.0412278800138339,0.049357535744035
"Somalia","SOM","AFRO",1997,6814,NA,252,1997-01-01,1997-12-31,365,1,"OWiD",0.0369826827120634,0.0326275465510203,0.0417395426825025
"Somalia","SOM","AFRO",1998,4417,NA,196,1998-01-01,1998-12-31,365,1,"OWiD",0.0443740095087163,0.0384910939449,0.0508684474121646
"Somalia","SOM","AFRO",1999,17757,NA,693,1999-01-01,1999-12-31,365,1,"OWiD",0.0390268626457172,0.036226025866674,0.0419799205219215
"Somalia","SOM","AFRO",2000,7496,NA,563,2000-01-01,2000-12-31,365,1,"OWiD",0.0751067235859125,0.069239627707364,0.0813067070997462
"Somalia","SOM","AFRO",2001,2567,NA,93,2001-01-01,2001-12-31,365,1,"OWiD",0.0362290611608882,0.0293391270156508,0.0442009815067895
"Somalia","SOM","AFRO",2002,2775,NA,159,2002-01-01,2002-12-31,365,1,"OWiD",0.0572972972972973,0.0489407384031501,0.0666020580454131
"Somalia","SOM","AFRO",2003,11020,NA,56,2003-01-01,2003-12-31,365,1,"OWiD",0.00508166969147005,0.0038408540437652,0.00659396088335206
"Somalia","SOM","AFRO",2004,4490,NA,26,2004-01-01,2004-12-31,365,1,"OWiD",0.00579064587973274,0.00378602581350384,0.00847320371201454
"Somalia","SOM","AFRO",2007,41643,NA,1182,2007-01-01,2007-12-31,365,1,"OWiD",0.028384122181399,0.0268100604261907,0.0300243911426992
"Somalia","SOM","AFRO",2008,1281,NA,16,2008-01-01,2008-12-31,365,1,"OWiD",0.0124902419984387,0.00715564550561666,0.0202043093430142
"Somalia","SOM","AFRO",2009,208,NA,3,2009-01-01,2009-12-31,365,1,"OWiD",0.0144230769230769,0.00298431910395488,0.0415695128802488
"Somalia","SOM","AFRO",2010,3510,NA,103,2010-01-01,2010-12-31,365,1,"OWiD",0.0293447293447293,0.0240138630809004,0.0354773366160079
"Somalia","SOM","AFRO",2011,77636,NA,1130,2011-01-01,2011-12-31,365,1,"OWiD",0.0145551033025916,0.0137243981499639,0.0154223686735724
"Somalia","SOM","AFRO",2012,22576,NA,200,2012-01-01,2012-12-31,365,1,"OWiD",0.00885896527285613,0.00767806424623692,0.0101687855019927
"Somalia","SOM","AFRO",2013,6864,NA,140,2013-01-01,2013-12-31,365,1,"OWiD",0.0203962703962704,0.0171844181476352,0.0240240407618603
"Somalia","SOM","AFRO",2014,2820,NA,NA,2014-01-01,2014-12-31,365,1,"OWiD",NA,NA,NA
"Somalia","SOM","AFRO",2015,7536,NA,84,2015-01-01,2015-12-31,365,1,"OWiD",0.0111464968152866,0.00890035364294902,0.0137817780198916
"Somalia","SOM","AFRO",2016,15619,NA,548,2016-01-01,2016-12-31,365,1,"OWiD",0.0350854728215635,0.0322547726289749,0.0380909815141638
"Somalia","SOM","AFRO",2017,75414,NA,1004,2017-01-01,2017-12-31,365,1,"OWiD",0.0133131779245233,0.012507313733759,0.0141567984348181
"Somalia","SOM","AFRO",2018,6761,NA,45,2018-01-01,2018-12-31,365,1,"OWiD",0.00665582014494897,0.00485882281153698,0.00889598244554135
"Somalia","SOM","AFRO",2019,3100,NA,4,2019-01-01,2019-12-31,365,1,"OWiD",0.00129032258064516,0.00035167784671206,0.0033004136564521
"Somalia","SOM","AFRO",2020,6414,NA,44,2020-01-01,2020-12-31,365,1,"OWiD",0.00685999376364203,0.00498877774437996,0.0091983948565989
"Somalia","SOM","AFRO",2021,4342,NA,32,2021-01-01,2021-12-31,365,1,"OWiD",0.00736987563334869,0.00504629281611544,0.0103882697656126
"Somalia","SOM","AFRO",2022,15653,0,88,2022-01-01,2022-12-31,365,1,"WHO_PDF_2022",0.005621925509487,0.00451131806195933,0.00692184774463223
"South Africa","ZAF","AFRO",1973,1,NA,0,1973-01-01,1973-12-31,365,1,"OWiD",0,0,0.975
"South Africa","ZAF","AFRO",1974,37,NA,0,1974-01-01,1974-12-31,365,1,"OWiD",0,0,0.0948905874149899
"South Africa","ZAF","AFRO",1979,2,NA,0,1979-01-01,1979-12-31,365,1,"OWiD",0,0,0.841886116991581
"South Africa","ZAF","AFRO",1980,859,NA,16,1980-01-01,1980-12-31,365,1,"OWiD",0.0186263096623981,0.0106830881542955,0.0300721080073724
"South Africa","ZAF","AFRO",1981,4180,NA,52,1981-01-01,1981-12-31,365,1,"OWiD",0.0124401913875598,0.00930450535235118,0.0162820069222345
"South Africa","ZAF","AFRO",1982,11968,NA,224,1982-01-01,1982-12-31,365,1,"OWiD",0.018716577540107,0.0163644100488931,0.0213067633013486
"South Africa","ZAF","AFRO",1983,4715,NA,63,1983-01-01,1983-12-31,365,1,"OWiD",0.0133616118769883,0.0102822909720542,0.0170633282464527
"South Africa","ZAF","AFRO",1984,1182,NA,20,1984-01-01,1984-12-31,365,1,"OWiD",0.0169204737732657,0.0103653118061527,0.0260118258519987
"South Africa","ZAF","AFRO",1985,2742,NA,4,1985-01-01,1985-12-31,365,1,"OWiD",0.00145878920495988,0.00039760948706574,0.00373083052689298
"South Africa","ZAF","AFRO",1986,120,NA,1,1986-01-01,1986-12-31,365,1,"OWiD",0.00833333333333333,0.000210959478121709,0.045555513233593
"South Africa","ZAF","AFRO",1987,37,NA,0,1987-01-01,1987-12-31,365,1,"OWiD",0,0,0.0948905874149899
"South Africa","ZAF","AFRO",1991,10,NA,0,1991-01-01,1991-12-31,365,1,"OWiD",0,0,0.308497107818761
"South Africa","ZAF","AFRO",1992,11,NA,0,1992-01-01,1992-12-31,365,1,"OWiD",0,0,0.284914152918154
"South Africa","ZAF","AFRO",1993,78,NA,2,1993-01-01,1993-12-31,365,1,"OWiD",0.0256410256410256,0.00312047248293403,0.0895733271463277
"South Africa","ZAF","AFRO",1994,4,NA,0,1994-01-01,1994-12-31,365,1,"OWiD",0,0,0.602364635616475
"South Africa","ZAF","AFRO",1998,20,NA,1,1998-01-01,1998-12-31,365,1,"OWiD",0.05,0.00126508949794981,0.248732762772028
"South Africa","ZAF","AFRO",1999,68,NA,2,1999-01-01,1999-12-31,365,1,"OWiD",0.0294117647058824,0.00358196142027139,0.102241011928119
"South Africa","ZAF","AFRO",2000,19667,NA,68,2000-01-01,2000-12-31,365,1,"OWiD",0.00345756851578787,0.00268590731508887,0.0043812620454924
"South Africa","ZAF","AFRO",2001,106159,NA,232,2001-01-01,2001-12-31,365,1,"OWiD",0.00218540114356767,0.00191346526379849,0.00248507949516622
"South Africa","ZAF","AFRO",2002,10004,NA,32,2002-01-01,2002-12-31,365,1,"OWiD",0.00319872051179528,0.00218892001643673,0.00451266463394869
"South Africa","ZAF","AFRO",2003,3901,NA,45,2003-01-01,2003-12-31,365,1,"OWiD",0.0115355037169956,0.00842617689369356,0.0154052690414567
"South Africa","ZAF","AFRO",2004,2767,NA,35,2004-01-01,2004-12-31,365,1,"OWiD",0.0126490784242862,0.00882593280944328,0.017548270656818
"South Africa","ZAF","AFRO",2005,3503,NA,28,2005-01-01,2005-12-31,365,1,"OWiD",0.00799314872966029,0.0053177714923923,0.0115317524530121
"South Africa","ZAF","AFRO",2006,0,NA,0,2006-01-01,2006-12-31,365,1,"OWiD",NA,NA,NA
"South Africa","ZAF","AFRO",2008,3907,NA,22,2008-01-01,2008-12-31,365,1,"OWiD",0.00563091886357819,0.00353213100141021,0.00851293675158626
"South Africa","ZAF","AFRO",2009,10520,NA,57,2009-01-01,2009-12-31,365,1,"OWiD",0.00541825095057034,0.00410623706513667,0.00701434622006158
"South Africa","ZAF","AFRO",2013,1,NA,0,2013-01-01,2013-12-31,365,1,"OWiD",0,0,0.975
"South Africa","ZAF","AFRO",2022,1,0,0,2022-01-01,2022-12-31,365,1,"WHO_PDF_2022",0,0,0.975
"South Africa","ZAF","AFRO",2023,1391,NA,47,2023-08-28,2023-12-04,99,0.271047227926078,"dashboard:cholera_adm0_public_2023.csv",0.0337886412652768,0.024930144178526,0.0446802743918703
"South Africa","ZAF","AFRO",2024,11,NA,0,2024-01-29,2024-04-01,64,0.175222450376454,"dashboard:cholera_adm0_public_2024.csv",0,0,0.284914152918154
"South Sudan","SSD","AFRO",2014,6421,NA,167,2014-01-01,2014-12-31,365,1,"OWiD",0.0260084099049992,0.0222540615900419,0.0302011788190548
"South Sudan","SSD","AFRO",2015,1818,NA,47,2015-01-01,2015-12-31,365,1,"OWiD",0.0258525852585259,0.019055943799854,0.0342314070061118
"South Sudan","SSD","AFRO",2016,4295,NA,82,2016-01-01,2016-12-31,365,1,"OWiD",0.0190919674039581,0.0152124805167669,0.0236434166616123
"South Sudan","SSD","AFRO",2017,16088,NA,353,2017-01-01,2017-12-31,365,1,"OWiD",0.0219418199900547,0.0197338129464366,0.0243249306897902
"South Sudan","SSD","AFRO",2022,424,0,1,2022-01-01,2022-12-31,365,1,"WHO_PDF_2022",0.00235849056603774,5.97100285689824e-05,0.0130700443035318
"South Sudan","SSD","AFRO",2023,1471,NA,2,2023-02-20,2023-05-29,99,0.271047227926078,"dashboard:cholera_adm0_public_2023.csv",0.00135961930659415,0.000164698638121596,0.00490269799295377
"South Sudan","SSD","AFRO",2024,16416,NA,335,2024-09-27,2024-12-23,88,0.240930869267625,"dashboard:cholera_adm0_public_2024.csv",0.0204069200779727,0.0182989124804221,0.0226871618557172
"South Sudan","SSD","AFRO",2025,80465,NA,1287,2025-01-01,2025-12-22,356,0.974674880219028,"dashboard:cholera_adm0_public_2025.csv",0.0159945317840055,0.015138980961834,0.0168852310414832
"South Sudan","SSD","AFRO",2026,6721,NA,72,2026-01-01,2026-05-18,138,0.37782340862423,"dashboard:cholera_adm0_public_snapshot_2026-06-02.csv",0.0107126915637554,0.00839119774745883,0.0134720908959031
"Sudan","SDN","AFRO",1979,845,NA,176,1979-01-01,1979-12-31,365,1,"OWiD",0.208284023668639,0.181368490021862,0.237251018104363
"Sudan","SDN","AFRO",1980,17,NA,2,1980-01-01,1980-12-31,365,1,"OWiD",0.117647058823529,0.0145793168403025,0.36440916210125
"Sudan","SDN","AFRO",1985,4457,NA,239,1985-01-01,1985-12-31,365,1,"OWiD",0.053623513574153,0.0471920803857148,0.0606474174892192
"Sudan","SDN","AFRO",1999,0,NA,0,1999-01-01,1999-12-31,365,1,"OWiD",NA,NA,NA
"Sudan","SDN","AFRO",2006,30662,NA,1011,2006-01-01,2006-12-31,365,1,"OWiD",0.0329724088448242,0.0310017737182309,0.0350321592834364
"Sudan","SDN","AFRO",2007,13731,NA,500,2007-01-01,2007-12-31,365,1,"OWiD",0.0364139538271065,0.0333430076442349,0.0396833090171437
"Sudan","SDN","AFRO",2008,17241,NA,118,2008-01-01,2008-12-31,365,1,"OWiD",0.00684415057131257,0.00566826657749675,0.00819070094818042
"Sudan","SDN","AFRO",2009,13681,NA,52,2009-01-01,2009-12-31,365,1,"OWiD",0.00380089174767926,0.00283995132719253,0.00498141288850917
"Sudan","SDN","AFRO",2019,346,NA,11,2019-01-01,2019-12-31,365,1,"OWiD",0.0317919075144509,0.0159751409396744,0.0561715096782736
"Sudan","SDN","AFRO",2020,7,NA,0,2020-01-01,2020-12-31,365,1,"OWiD",0,0,0.409616397225003
"Sudan","SDN","AFRO",2021,9,NA,0,2021-01-01,2021-12-31,365,1,"OWiD",0,0,0.336267116879943
"Tanzania","TZA","AFRO",1974,10,NA,6,1974-01-01,1974-12-31,365,1,"OWiD",0.6,0.262378076606945,0.878447741880173
"Tanzania","TZA","AFRO",1977,297,NA,26,1977-01-01,1977-12-31,365,1,"OWiD",0.0875420875420875,0.0579828193402216,0.12563747157662
"Tanzania","TZA","AFRO",1978,6608,NA,733,1978-01-01,1978-12-31,365,1,"OWiD",0.110926150121065,0.103451590541994,0.118745958507891
"Tanzania","TZA","AFRO",1979,2559,NA,305,1979-01-01,1979-12-31,365,1,"OWiD",0.119187182493161,0.106879202186436,0.13237372435724
"Tanzania","TZA","AFRO",1980,5196,NA,587,1980-01-01,1980-12-31,365,1,"OWiD",0.112971516551193,0.104487146887617,0.121893292044043
"Tanzania","TZA","AFRO",1981,4241,NA,330,1981-01-01,1981-12-31,365,1,"OWiD",0.0778118368309361,0.0699247602086617,0.0862860558158615
"Tanzania","TZA","AFRO",1982,4071,NA,324,1982-01-01,1982-12-31,365,1,"OWiD",0.079587324981577,0.0714544516542574,0.0883293941960306
"Tanzania","TZA","AFRO",1983,1816,NA,127,1983-01-01,1983-12-31,365,1,"OWiD",0.0699339207048458,0.0586310596017424,0.0826486269379909
"Tanzania","TZA","AFRO",1984,2600,NA,338,1984-01-01,1984-12-31,365,1,"OWiD",0.13,0.117302882862278,0.143536541742877
"Tanzania","TZA","AFRO",1985,1984,NA,250,1985-01-01,1985-12-31,365,1,"OWiD",0.126008064516129,0.1117142195233,0.141417018859933
"Tanzania","TZA","AFRO",1986,1231,NA,215,1986-01-01,1986-12-31,365,1,"OWiD",0.174654752233956,0.153836096242218,0.197039914334637
"Tanzania","TZA","AFRO",1987,1892,NA,232,1987-01-01,1987-12-31,365,1,"OWiD",0.12262156448203,0.108171194848849,0.138252745699104
"Tanzania","TZA","AFRO",1988,5267,NA,580,1988-01-01,1988-12-31,365,1,"OWiD",0.110119612682742,0.101788375199844,0.118885568601301
"Tanzania","TZA","AFRO",1989,2150,NA,232,1989-01-01,1989-12-31,365,1,"OWiD",0.107906976744186,0.0951008518623572,0.121792628200876
"Tanzania","TZA","AFRO",1990,2230,NA,81,1990-01-01,1990-12-31,365,1,"OWiD",0.036322869955157,0.0289481851649345,0.0449456610423765
