"iso_code","year","poverty_ratio"
"BFA",1991,NA
"BFA",1992,NA
"BFA",1993,NA
"BFA",1994,82.1
"BFA",1995,NA
"BFA",1996,NA
"BFA",1997,NA
"BFA",1998,79.9
"BFA",1999,NA
"BFA",2000,NA
"BFA",2001,NA
"BFA",2002,NA
"BFA",2003,54.7
"BFA",2004,NA
"BFA",2005,NA
"BFA",2006,NA
"BFA",2007,NA
"BFA",2008,NA
"BFA",2009,52.6
"BFA",2010,NA
"BFA",2011,NA
"BFA",2012,NA
"BFA",2013,NA
"BFA",2014,39.6
"BFA",2015,NA
"BFA",2016,NA
"BFA",2017,NA
"BFA",2018,31.2
"BFA",2019,NA
"BFA",2020,NA
"BFA",2021,25.3
"BFA",2022,NA
"BFA",2023,NA
"BFA",2024,NA
"BGD",1960,NA
"BGD",1961,NA
"BGD",1962,NA
"BGD",1963,NA
"BGD",1964,NA
"BGD",1965,NA
"BGD",1966,NA
"BGD",1967,NA
"BGD",1968,NA
"BGD",1969,NA
"BGD",1970,NA
"BGD",1971,NA
"BGD",1972,NA
"BGD",1973,NA
"BGD",1974,NA
"BGD",1975,NA
"BGD",1976,NA
"BGD",1977,NA
"BGD",1978,NA
"BGD",1979,NA
"BGD",1980,NA
"BGD",1981,NA
"BGD",1982,NA
"BGD",1983,37.3
"BGD",1984,NA
"BGD",1985,32
"BGD",1986,NA
"BGD",1987,NA
"BGD",1988,41.7
"BGD",1989,NA
"BGD",1990,NA
"BGD",1991,41.9
"BGD",1992,NA
"BGD",1993,NA
"BGD",1994,NA
"BGD",1995,33.7
"BGD",1996,NA
"BGD",1997,NA
"BGD",1998,NA
"BGD",1999,NA
"BGD",2000,33.3
"BGD",2001,NA
"BGD",2002,NA
"BGD",2003,NA
"BGD",2004,NA
"BGD",2005,24
"BGD",2006,NA
"BGD",2007,NA
"BGD",2008,NA
"BGD",2009,NA
"BGD",2010,18.2
"BGD",2011,NA
"BGD",2012,NA
"BGD",2013,NA
"BGD",2014,NA
"BGD",2015,NA
"BGD",2016,13.5
"BGD",2017,NA
"BGD",2018,NA
"BGD",2019,NA
"BGD",2020,NA
"BGD",2021,NA
"BGD",2022,5
"BGD",2023,NA
"BGD",2024,NA
"BGR",1960,NA
"BGR",1961,NA
"BGR",1962,NA
"BGR",1963,NA
"BGR",1964,NA
"BGR",1965,NA
"BGR",1966,NA
"BGR",1967,NA
"BGR",1968,NA
"BGR",1969,NA
"BGR",1970,NA
"BGR",1971,NA
"BGR",1972,NA
"BGR",1973,NA
"BGR",1974,NA
"BGR",1975,NA
"BGR",1976,NA
"BGR",1977,NA
"BGR",1978,NA
"BGR",1979,NA
"BGR",1980,NA
"BGR",1981,NA
"BGR",1982,NA
"BGR",1983,NA
"BGR",1984,NA
"BGR",1985,NA
"BGR",1986,NA
"BGR",1987,NA
"BGR",1988,NA
"BGR",1989,NA
"BGR",1990,NA
"BGR",1991,NA
"BGR",1992,NA
"BGR",1993,NA
"BGR",1994,NA
"BGR",1995,NA
"BGR",1996,NA
"BGR",1997,NA
"BGR",1998,NA
"BGR",1999,NA
"BGR",2000,NA
"BGR",2001,NA
"BGR",2002,NA
"BGR",2003,NA
"BGR",2004,NA
"BGR",2005,NA
"BGR",2006,5.8
"BGR",2007,1.8
"BGR",2008,1.3
"BGR",2009,1.3
"BGR",2010,2
"BGR",2011,2.5
"BGR",2012,2.3
"BGR",2013,1.8
"BGR",2014,1.7
"BGR",2015,3.4
"BGR",2016,2
"BGR",2017,1.4
"BGR",2018,0.9
"BGR",2019,0.9
"BGR",2020,0.2
"BGR",2021,0.7
"BGR",2022,NA
"BGR",2023,NA
"BGR",2024,NA
"BHR",1960,NA
"BHR",1961,NA
"BHR",1962,NA
"BHR",1963,NA
"BHR",1964,NA
"BHR",1965,NA
"BHR",1966,NA
"BHR",1967,NA
"BHR",1968,NA
"BHR",1969,NA
"BHR",1970,NA
"BHR",1971,NA
"BHR",1972,NA
"BHR",1973,NA
"BHR",1974,NA
"BHR",1975,NA
"BHR",1976,NA
"BHR",1977,NA
"BHR",1978,NA
"BHR",1979,NA
"BHR",1980,NA
"BHR",1981,NA
"BHR",1982,NA
"BHR",1983,NA
"BHR",1984,NA
"BHR",1985,NA
"BHR",1986,NA
"BHR",1987,NA
"BHR",1988,NA
"BHR",1989,NA
"BHR",1990,NA
"BHR",1991,NA
"BHR",1992,NA
"BHR",1993,NA
"BHR",1994,NA
"BHR",1995,NA
"BHR",1996,NA
"BHR",1997,NA
"BHR",1998,NA
"BHR",1999,NA
"BHR",2000,NA
"BHR",2001,NA
"BHR",2002,NA
"BHR",2003,NA
"BHR",2004,NA
"BHR",2005,NA
"BHR",2006,NA
"BHR",2007,NA
"BHR",2008,NA
"BHR",2009,NA
"BHR",2010,NA
"BHR",2011,NA
"BHR",2012,NA
"BHR",2013,NA
"BHR",2014,NA
"BHR",2015,NA
"BHR",2016,NA
"BHR",2017,NA
"BHR",2018,NA
"BHR",2019,NA
"BHR",2020,NA
"BHR",2021,NA
"BHR",2022,NA
"BHR",2023,NA
"BHR",2024,NA
"BHS",1960,NA
"BHS",1961,NA
"BHS",1962,NA
"BHS",1963,NA
"BHS",1964,NA
"BHS",1965,NA
"BHS",1966,NA
"BHS",1967,NA
"BHS",1968,NA
"BHS",1969,NA
"BHS",1970,NA
"BHS",1971,NA
"BHS",1972,NA
"BHS",1973,NA
"BHS",1974,NA
"BHS",1975,NA
"BHS",1976,NA
"BHS",1977,NA
"BHS",1978,NA
"BHS",1979,NA
"BHS",1980,NA
"BHS",1981,NA
"BHS",1982,NA
"BHS",1983,NA
"BHS",1984,NA
"BHS",1985,NA
"BHS",1986,NA
"BHS",1987,NA
"BHS",1988,NA
"BHS",1989,NA
"BHS",1990,NA
"BHS",1991,NA
"BHS",1992,NA
"BHS",1993,NA
"BHS",1994,NA
"BHS",1995,NA
"BHS",1996,NA
"BHS",1997,NA
"BHS",1998,NA
"BHS",1999,NA
"BHS",2000,NA
"BHS",2001,NA
"BHS",2002,NA
"BHS",2003,NA
"BHS",2004,NA
"BHS",2005,NA
"BHS",2006,NA
"BHS",2007,NA
"BHS",2008,NA
"BHS",2009,NA
"BHS",2010,NA
"BHS",2011,NA
"BHS",2012,NA
"BHS",2013,NA
"BHS",2014,NA
"BHS",2015,NA
"BHS",2016,NA
"BHS",2017,NA
"BHS",2018,NA
"BHS",2019,NA
"BHS",2020,NA
"BHS",2021,NA
"BHS",2022,NA
"BHS",2023,NA
"BHS",2024,NA
"BIH",1960,NA
"BIH",1961,NA
"BIH",1962,NA
"BIH",1963,NA
"BIH",1964,NA
"BIH",1965,NA
"BIH",1966,NA
"BIH",1967,NA
"BIH",1968,NA
"BIH",1969,NA
"BIH",1970,NA
"BIH",1971,NA
"BIH",1972,NA
"BIH",1973,NA
"BIH",1974,NA
"BIH",1975,NA
"BIH",1976,NA
"BIH",1977,NA
"BIH",1978,NA
"BIH",1979,NA
"BIH",1980,NA
"BIH",1981,NA
"BIH",1982,NA
"BIH",1983,NA
"BIH",1984,NA
"BIH",1985,NA
"BIH",1986,NA
"BIH",1987,NA
"BIH",1988,NA
"BIH",1989,NA
"BIH",1990,NA
"BIH",1991,NA
"BIH",1992,NA
"BIH",1993,NA
"BIH",1994,NA
"BIH",1995,NA
"BIH",1996,NA
"BIH",1997,NA
"BIH",1998,NA
"BIH",1999,NA
"BIH",2000,NA
"BIH",2001,0.3
"BIH",2002,NA
"BIH",2003,NA
"BIH",2004,0.2
"BIH",2005,NA
"BIH",2006,NA
"BIH",2007,0.1
"BIH",2008,NA
"BIH",2009,NA
"BIH",2010,NA
"BIH",2011,0.1
"BIH",2012,NA
"BIH",2013,NA
"BIH",2014,NA
"BIH",2015,NA
"BIH",2016,NA
"BIH",2017,NA
"BIH",2018,NA
"BIH",2019,NA
"BIH",2020,NA
"BIH",2021,NA
"BIH",2022,NA
"BIH",2023,NA
"BIH",2024,NA
"BLR",1960,NA
"BLR",1961,NA
"BLR",1962,NA
"BLR",1963,NA
"BLR",1964,NA
"BLR",1965,NA
"BLR",1966,NA
"BLR",1967,NA
"BLR",1968,NA
"BLR",1969,NA
"BLR",1970,NA
"BLR",1971,NA
"BLR",1972,NA
"BLR",1973,NA
"BLR",1974,NA
"BLR",1975,NA
"BLR",1976,NA
"BLR",1977,NA
"BLR",1978,NA
"BLR",1979,NA
"BLR",1980,NA
"BLR",1981,NA
"BLR",1982,NA
"BLR",1983,NA
"BLR",1984,NA
"BLR",1985,NA
"BLR",1986,NA
"BLR",1987,NA
"BLR",1988,NA
"BLR",1989,NA
"BLR",1990,NA
"BLR",1991,NA
"BLR",1992,NA
"BLR",1993,NA
"BLR",1994,NA
"BLR",1995,NA
"BLR",1996,NA
"BLR",1997,NA
"BLR",1998,21.8
"BLR",1999,19.2
"BLR",2000,13.6
"BLR",2001,6.6
"BLR",2002,4.4
"BLR",2003,3.5
"BLR",2004,1.3
"BLR",2005,0.9
"BLR",2006,0.4
"BLR",2007,0.2
"BLR",2008,0.2
"BLR",2009,0.1
"BLR",2010,0
"BLR",2011,0
"BLR",2012,0
"BLR",2013,0
"BLR",2014,0
"BLR",2015,0
"BLR",2016,0
"BLR",2017,0
"BLR",2018,0
"BLR",2019,0
"BLR",2020,0
"BLR",2021,NA
"BLR",2022,NA
"BLR",2023,NA
"BLR",2024,NA
"BLZ",1960,NA
"BLZ",1961,NA
"BLZ",1962,NA
"BLZ",1963,NA
"BLZ",1964,NA
"BLZ",1965,NA
"BLZ",1966,NA
"BLZ",1967,NA
"BLZ",1968,NA
"BLZ",1969,NA
"BLZ",1970,NA
"BLZ",1971,NA
"BLZ",1972,NA
"BLZ",1973,NA
"BLZ",1974,NA
"BLZ",1975,NA
"BLZ",1976,NA
"BLZ",1977,NA
"BLZ",1978,NA
"BLZ",1979,NA
"BLZ",1980,NA
"BLZ",1981,NA
"BLZ",1982,NA
"BLZ",1983,NA
"BLZ",1984,NA
"BLZ",1985,NA
"BLZ",1986,NA
"BLZ",1987,NA
"BLZ",1988,NA
"BLZ",1989,NA
"BLZ",1990,NA
"BLZ",1991,NA
"BLZ",1992,NA
"BLZ",1993,13.5
"BLZ",1994,14.8
"BLZ",1995,NA
"BLZ",1996,18.2
"BLZ",1997,20.9
"BLZ",1998,20.7
"BLZ",1999,19.6
"BLZ",2000,NA
"BLZ",2001,NA
"BLZ",2002,NA
"BLZ",2003,NA
"BLZ",2004,NA
"BLZ",2005,NA
"BLZ",2006,NA
"BLZ",2007,NA
"BLZ",2008,NA
"BLZ",2009,NA
"BLZ",2010,NA
"BLZ",2011,NA
"BLZ",2012,NA
"BLZ",2013,NA
"BLZ",2014,NA
"BLZ",2015,NA
"BLZ",2016,NA
"BLZ",2017,NA
"BLZ",2018,NA
"BLZ",2019,NA
"BLZ",2020,NA
"BLZ",2021,NA
"BLZ",2022,NA
"BLZ",2023,NA
"BLZ",2024,NA
"BMU",1960,NA
"BMU",1961,NA
"BMU",1962,NA
"BMU",1963,NA
"BMU",1964,NA
"BMU",1965,NA
"BMU",1966,NA
"BMU",1967,NA
"BMU",1968,NA
"BMU",1969,NA
"BMU",1970,NA
"BMU",1971,NA
"BMU",1972,NA
"BMU",1973,NA
"BMU",1974,NA
"BMU",1975,NA
"BMU",1976,NA
"BMU",1977,NA
"BMU",1978,NA
"BMU",1979,NA
"BMU",1980,NA
"BMU",1981,NA
"BMU",1982,NA
"BMU",1983,NA
"BMU",1984,NA
"BMU",1985,NA
"BMU",1986,NA
"BMU",1987,NA
"BMU",1988,NA
"BMU",1989,NA
"BMU",1990,NA
"BMU",1991,NA
"BMU",1992,NA
"BMU",1993,NA
"BMU",1994,NA
"BMU",1995,NA
"BMU",1996,NA
"BMU",1997,NA
"BMU",1998,NA
"BMU",1999,NA
"BMU",2000,NA
"BMU",2001,NA
"BMU",2002,NA
"BMU",2003,NA
"BMU",2004,NA
"BMU",2005,NA
"BMU",2006,NA
"BMU",2007,NA
"BMU",2008,NA
"BMU",2009,NA
"BMU",2010,NA
"BMU",2011,NA
"BMU",2012,NA
"BMU",2013,NA
"BMU",2014,NA
"BMU",2015,NA
"BMU",2016,NA
"BMU",2017,NA
"BMU",2018,NA
"BMU",2019,NA
"BMU",2020,NA
"BMU",2021,NA
"BMU",2022,NA
"BMU",2023,NA
"BMU",2024,NA
"BOL",1960,NA
"BOL",1961,NA
"BOL",1962,NA
"BOL",1963,NA
"BOL",1964,NA
"BOL",1965,NA
"BOL",1966,NA
"BOL",1967,NA
"BOL",1968,NA
"BOL",1969,NA
"BOL",1970,NA
"BOL",1971,NA
"BOL",1972,NA
"BOL",1973,NA
"BOL",1974,NA
"BOL",1975,NA
"BOL",1976,NA
"BOL",1977,NA
"BOL",1978,NA
"BOL",1979,NA
"BOL",1980,NA
"BOL",1981,NA
"BOL",1982,NA
"BOL",1983,NA
"BOL",1984,NA
"BOL",1985,NA
"BOL",1986,NA
"BOL",1987,NA
"BOL",1988,NA
"BOL",1989,NA
"BOL",1990,1.1
"BOL",1991,NA
"BOL",1992,8.7
"BOL",1993,NA
"BOL",1994,NA
"BOL",1995,NA
"BOL",1996,NA
"BOL",1997,15.5
"BOL",1998,NA
"BOL",1999,21.9
"BOL",2000,24.2
"BOL",2001,19
"BOL",2002,19.7
"BOL",2003,NA
"BOL",2004,10.2
"BOL",2005,15.6
"BOL",2006,12.5
"BOL",2007,9.5
"BOL",2008,8.3
"BOL",2009,8.8
"BOL",2010,NA
"BOL",2011,5.3
"BOL",2012,6.5
"BOL",2013,5.2
"BOL",2014,4.3
"BOL",2015,4.6
"BOL",2016,5.6
"BOL",2017,4.9
"BOL",2018,3.3
"BOL",2019,1.9
"BOL",2020,3.1
"BOL",2021,2
"BOL",2022,NA
"BOL",2023,NA
"BOL",2024,NA
"BRA",1960,NA
"BRA",1961,NA
"BRA",1962,NA
"BRA",1963,NA
"BRA",1964,NA
"BRA",1965,NA
"BRA",1966,NA
"BRA",1967,NA
"BRA",1968,NA
"BRA",1969,NA
"BRA",1970,NA
"BRA",1971,NA
"BRA",1972,NA
"BRA",1973,NA
"BRA",1974,NA
"BRA",1975,NA
"BRA",1976,NA
"BRA",1977,NA
"BRA",1978,NA
"BRA",1979,NA
"BRA",1980,NA
"BRA",1981,23.9
"BRA",1982,24.4
"BRA",1983,30.6
"BRA",1984,29.9
"BRA",1985,25.8
"BRA",1986,12.3
"BRA",1987,19.9
"BRA",1988,22.4
"BRA",1989,20.4
"BRA",1990,24
"BRA",1991,NA
"BRA",1992,23.3
"BRA",1993,22.1
"BRA",1994,NA
"BRA",1995,14.7
"BRA",1996,16
"BRA",1997,16
"BRA",1998,14.3
"BRA",1999,15
"BRA",2000,NA
"BRA",2001,13
"BRA",2002,11.7
"BRA",2003,12.6
"BRA",2004,11.1
"BRA",2005,10
"BRA",2006,8.3
"BRA",2007,7.9
"BRA",2008,6.5
"BRA",2009,6.1
"BRA",2010,NA
"BRA",2011,5.3
"BRA",2012,4.5
"BRA",2013,3.7
"BRA",2014,3.3
"BRA",2015,3.9
"BRA",2016,4.7
"BRA",2017,5.3
"BRA",2018,5.3
"BRA",2019,5.4
"BRA",2020,2
"BRA",2021,5.8
"BRA",2022,3.5
"BRA",2023,NA
"BRA",2024,NA
"BRB",1960,NA
"BRB",1961,NA
"BRB",1962,NA
"BRB",1963,NA
"BRB",1964,NA
"BRB",1965,NA
"BRB",1966,NA
"BRB",1967,NA
"BRB",1968,NA
"BRB",1969,NA
"BRB",1970,NA
"BRB",1971,NA
"BRB",1972,NA
"BRB",1973,NA
"BRB",1974,NA
"BRB",1975,NA
"BRB",1976,NA
"BRB",1977,NA
"BRB",1978,NA
"BRB",1979,NA
"BRB",1980,NA
"BRB",1981,NA
"BRB",1982,NA
"BRB",1983,NA
"BRB",1984,NA
"BRB",1985,NA
"BRB",1986,NA
"BRB",1987,NA
"BRB",1988,NA
"BRB",1989,NA
"BRB",1990,NA
"BRB",1991,NA
"BRB",1992,NA
"BRB",1993,NA
"BRB",1994,NA
"BRB",1995,NA
"BRB",1996,NA
"BRB",1997,NA
"BRB",1998,NA
"BRB",1999,NA
"BRB",2000,NA
"BRB",2001,NA
"BRB",2002,NA
"BRB",2003,NA
"BRB",2004,NA
"BRB",2005,NA
"BRB",2006,NA
"BRB",2007,NA
"BRB",2008,NA
"BRB",2009,NA
"BRB",2010,NA
"BRB",2011,NA
"BRB",2012,NA
"BRB",2013,NA
"BRB",2014,NA
"BRB",2015,NA
"BRB",2016,NA
"BRB",2017,NA
"BRB",2018,NA
"BRB",2019,NA
"BRB",2020,NA
"BRB",2021,NA
"BRB",2022,NA
"BRB",2023,NA
"BRB",2024,NA
"BRN",1960,NA
"BRN",1961,NA
"BRN",1962,NA
"BRN",1963,NA
"BRN",1964,NA
"BRN",1965,NA
"BRN",1966,NA
"BRN",1967,NA
"BRN",1968,NA
"BRN",1969,NA
"BRN",1970,NA
"BRN",1971,NA
"BRN",1972,NA
"BRN",1973,NA
"BRN",1974,NA
"BRN",1975,NA
"BRN",1976,NA
"BRN",1977,NA
"BRN",1978,NA
"BRN",1979,NA
"BRN",1980,NA
"BRN",1981,NA
"BRN",1982,NA
"BRN",1983,NA
"BRN",1984,NA
"BRN",1985,NA
"BRN",1986,NA
"BRN",1987,NA
"BRN",1988,NA
"BRN",1989,NA
"BRN",1990,NA
"BRN",1991,NA
"BRN",1992,NA
"BRN",1993,NA
"BRN",1994,NA
"BRN",1995,NA
"BRN",1996,NA
"BRN",1997,NA
"BRN",1998,NA
"BRN",1999,NA
"BRN",2000,NA
"BRN",2001,NA
"BRN",2002,NA
"BRN",2003,NA
"BRN",2004,NA
"BRN",2005,NA
"BRN",2006,NA
"BRN",2007,NA
"BRN",2008,NA
"BRN",2009,NA
"BRN",2010,NA
"BRN",2011,NA
"BRN",2012,NA
"BRN",2013,NA
"BRN",2014,NA
"BRN",2015,NA
"BRN",2016,NA
"BRN",2017,NA
"BRN",2018,NA
"BRN",2019,NA
"BRN",2020,NA
"BRN",2021,NA
"BRN",2022,NA
"BRN",2023,NA
"BRN",2024,NA
"BTN",1960,NA
"BTN",1961,NA
"BTN",1962,NA
"BTN",1963,NA
"BTN",1964,NA
"BTN",1965,NA
"BTN",1966,NA
"BTN",1967,NA
"BTN",1968,NA
"BTN",1969,NA
"BTN",1970,NA
"BTN",1971,NA
"BTN",1972,NA
"BTN",1973,NA
"BTN",1974,NA
"BTN",1975,NA
"BTN",1976,NA
"BTN",1977,NA
"BTN",1978,NA
"BTN",1979,NA
"BTN",1980,NA
"BTN",1981,NA
"BTN",1982,NA
"BTN",1983,NA
"BTN",1984,NA
"BTN",1985,NA
"BTN",1986,NA
"BTN",1987,NA
"BTN",1988,NA
"BTN",1989,NA
"BTN",1990,NA
"BTN",1991,NA
"BTN",1992,NA
"BTN",1993,NA
"BTN",1994,NA
"BTN",1995,NA
"BTN",1996,NA
"BTN",1997,NA
"BTN",1998,NA
"BTN",1999,NA
"BTN",2000,NA
"BTN",2001,NA
"BTN",2002,NA
"BTN",2003,13.4
"BTN",2004,NA
"BTN",2005,NA
"BTN",2006,NA
"BTN",2007,5.9
"BTN",2008,NA
"BTN",2009,NA
"BTN",2010,NA
"BTN",2011,NA
"BTN",2012,1.7
"BTN",2013,NA
"BTN",2014,NA
"BTN",2015,NA
"BTN",2016,NA
"BTN",2017,0.9
"BTN",2018,NA
"BTN",2019,NA
"BTN",2020,NA
"BTN",2021,NA
"BTN",2022,0
"BTN",2023,NA
"BTN",2024,NA
"BWA",1960,NA
"BWA",1961,NA
"BWA",1962,NA
"BWA",1963,NA
"BWA",1964,NA
"BWA",1965,NA
"BWA",1966,NA
"BWA",1967,NA
"BWA",1968,NA
"BWA",1969,NA
"BWA",1970,NA
"BWA",1971,NA
"BWA",1972,NA
"BWA",1973,NA
"BWA",1974,NA
"BWA",1975,NA
"BWA",1976,NA
"BWA",1977,NA
"BWA",1978,NA
"BWA",1979,NA
"BWA",1980,NA
"BWA",1981,NA
"BWA",1982,NA
"BWA",1983,NA
"BWA",1984,NA
"BWA",1985,41.8
"BWA",1986,NA
"BWA",1987,NA
"BWA",1988,NA
"BWA",1989,NA
"BWA",1990,NA
"BWA",1991,NA
"BWA",1992,NA
"BWA",1993,34.1
"BWA",1994,NA
"BWA",1995,NA
"BWA",1996,NA
"BWA",1997,NA
"BWA",1998,NA
"BWA",1999,NA
"BWA",2000,NA
"BWA",2001,NA
"BWA",2002,29.1
"BWA",2003,NA
"BWA",2004,NA
"BWA",2005,NA
"BWA",2006,NA
"BWA",2007,NA
"BWA",2008,NA
"BWA",2009,17.7
"BWA",2010,NA
"BWA",2011,NA
"BWA",2012,NA
"BWA",2013,NA
"BWA",2014,NA
"BWA",2015,15.4
"BWA",2016,NA
"BWA",2017,NA
"BWA",2018,NA
"BWA",2019,NA
"BWA",2020,NA
"BWA",2021,NA
"BWA",2022,NA
"BWA",2023,NA
"BWA",2024,NA
"CAF",1960,NA
"CAF",1961,NA
"CAF",1962,NA
"CAF",1963,NA
"CAF",1964,NA
"CAF",1965,NA
"CAF",1966,NA
"CAF",1967,NA
"CAF",1968,NA
"CAF",1969,NA
"CAF",1970,NA
"CAF",1971,NA
"CAF",1972,NA
"CAF",1973,NA
"CAF",1974,NA
"CAF",1975,NA
"CAF",1976,NA
"CAF",1977,NA
"CAF",1978,NA
"CAF",1979,NA
"CAF",1980,NA
"CAF",1981,NA
"CAF",1982,NA
"CAF",1983,NA
"CAF",1984,NA
"CAF",1985,NA
"CAF",1986,NA
"CAF",1987,NA
"CAF",1988,NA
"CAF",1989,NA
"CAF",1990,NA
"CAF",1991,NA
"CAF",1992,82.2
"CAF",1993,NA
"CAF",1994,NA
"CAF",1995,NA
"CAF",1996,NA
"CAF",1997,NA
"CAF",1998,NA
"CAF",1999,NA
"CAF",2000,NA
"CAF",2001,NA
"CAF",2002,NA
"CAF",2003,NA
"CAF",2004,NA
"CAF",2005,NA
"CAF",2006,NA
"CAF",2007,NA
"CAF",2008,61.9
"CAF",2009,NA
"CAF",2010,NA
"CAF",2011,NA
"CAF",2012,NA
"CAF",2013,NA
"CAF",2014,NA
"CAF",2015,NA
"CAF",2016,NA
"CAF",2017,NA
"CAF",2018,NA
"CAF",2019,NA
"CAF",2020,NA
"CAF",2021,65.7
"CAF",2022,NA
"CAF",2023,NA
"CAF",2024,NA
"CAN",1960,NA
"CAN",1961,NA
"CAN",1962,NA
"CAN",1963,NA
"CAN",1964,NA
"CAN",1965,NA
"CAN",1966,NA
"CAN",1967,NA
"CAN",1968,NA
"CAN",1969,NA
"CAN",1970,NA
"CAN",1971,2.2
"CAN",1972,NA
"CAN",1973,1.7
"CAN",1974,NA
"CAN",1975,1.5
"CAN",1976,NA
"CAN",1977,1.2
"CAN",1978,NA
"CAN",1979,1.2
"CAN",1980,NA
"CAN",1981,0.7
"CAN",1982,0.7
"CAN",1983,NA
"CAN",1984,0.7
"CAN",1985,0.5
"CAN",1986,1
"CAN",1987,0.5
"CAN",1988,0.7
"CAN",1989,1.2
"CAN",1990,1.2
"CAN",1991,1.2
"CAN",1992,0.7
"CAN",1993,1.2
"CAN",1994,1
"CAN",1995,0.7
"CAN",1996,0.2
"CAN",1997,0.2
"CAN",1998,0.5
"CAN",1999,0.5
"CAN",2000,0.2
"CAN",2001,0.2
"CAN",2002,0.2
"CAN",2003,0.2
"CAN",2004,0.2
"CAN",2005,0.2
"CAN",2006,0.2
"CAN",2007,0.2
"CAN",2008,0.2
"CAN",2009,0.2
"CAN",2010,0.2
"CAN",2011,0.2
"CAN",2012,0.2
"CAN",2013,0.5
"CAN",2014,0.2
"CAN",2015,0.2
"CAN",2016,0.2
"CAN",2017,0.2
"CAN",2018,0.2
"CAN",2019,0.2
"CAN",2020,NA
"CAN",2021,NA
"CAN",2022,NA
"CAN",2023,NA
"CAN",2024,NA
"CEB",1960,NA
"CEB",1961,NA
"CEB",1962,NA
"CEB",1963,NA
"CEB",1964,NA
"CEB",1965,NA
"CEB",1966,NA
"CEB",1967,NA
"CEB",1968,NA
"CEB",1969,NA
"CEB",1970,NA
"CEB",1971,NA
"CEB",1972,NA
"CEB",1973,NA
"CEB",1974,NA
"CEB",1975,NA
"CEB",1976,NA
"CEB",1977,NA
"CEB",1978,NA
"CEB",1979,NA
"CEB",1980,NA
"CEB",1981,NA
"CEB",1982,NA
"CEB",1983,NA
"CEB",1984,NA
"CEB",1985,NA
"CEB",1986,NA
"CEB",1987,NA
"CEB",1988,NA
"CEB",1989,NA
"CEB",1990,NA
"CEB",1991,NA
"CEB",1992,NA
"CEB",1993,NA
"CEB",1994,NA
"CEB",1995,NA
"CEB",1996,NA
"CEB",1997,NA
"CEB",1998,NA
"CEB",1999,NA
"CEB",2000,NA
"CEB",2001,NA
"CEB",2002,NA
"CEB",2003,NA
"CEB",2004,NA
"CEB",2005,NA
"CEB",2006,NA
"CEB",2007,NA
"CEB",2008,NA
"CEB",2009,NA
"CEB",2010,NA
"CEB",2011,NA
"CEB",2012,NA
"CEB",2013,NA
"CEB",2014,NA
"CEB",2015,NA
"CEB",2016,NA
"CEB",2017,NA
"CEB",2018,NA
"CEB",2019,NA
"CEB",2020,NA
"CEB",2021,NA
"CEB",2022,NA
"CEB",2023,NA
"CEB",2024,NA
"CHE",1960,NA
"CHE",1961,NA
"CHE",1962,NA
"CHE",1963,NA
"CHE",1964,NA
"CHE",1965,NA
"CHE",1966,NA
"CHE",1967,NA
"CHE",1968,NA
"CHE",1969,NA
"CHE",1970,NA
"CHE",1971,NA
"CHE",1972,NA
"CHE",1973,NA
"CHE",1974,NA
"CHE",1975,NA
"CHE",1976,NA
"CHE",1977,NA
"CHE",1978,NA
"CHE",1979,NA
"CHE",1980,NA
"CHE",1981,NA
"CHE",1982,0.7
"CHE",1983,NA
"CHE",1984,NA
"CHE",1985,NA
"CHE",1986,NA
"CHE",1987,NA
"CHE",1988,NA
"CHE",1989,NA
"CHE",1990,NA
"CHE",1991,NA
"CHE",1992,0.5
"CHE",1993,NA
"CHE",1994,NA
"CHE",1995,NA
"CHE",1996,NA
"CHE",1997,NA
"CHE",1998,NA
"CHE",1999,NA
"CHE",2000,0
"CHE",2001,NA
"CHE",2002,0
"CHE",2003,NA
"CHE",2004,0
"CHE",2005,NA
"CHE",2006,0
"CHE",2007,0
"CHE",2008,0.1
"CHE",2009,0
"CHE",2010,0
"CHE",2011,0
"CHE",2012,0
"CHE",2013,0
"CHE",2014,0
"CHE",2015,0
"CHE",2016,0
"CHE",2017,0
"CHE",2018,0
"CHE",2019,0
"CHE",2020,0
"CHE",2021,NA
"CHE",2022,NA
"CHE",2023,NA
"CHE",2024,NA
"CHI",1960,NA
"CHI",1961,NA
"CHI",1962,NA
"CHI",1963,NA
"CHI",1964,NA
"CHI",1965,NA
"CHI",1966,NA
"CHI",1967,NA
"CHI",1968,NA
"CHI",1969,NA
"CHI",1970,NA
"CHI",1971,NA
"CHI",1972,NA
"CHI",1973,NA
"CHI",1974,NA
"CHI",1975,NA
"CHI",1976,NA
"CHI",1977,NA
"CHI",1978,NA
"CHI",1979,NA
"CHI",1980,NA
"CHI",1981,NA
"CHI",1982,NA
"CHI",1983,NA
"CHI",1984,NA
"CHI",1985,NA
"CHI",1986,NA
"CHI",1987,NA
"CHI",1988,NA
"CHI",1989,NA
"CHI",1990,NA
"CHI",1991,NA
"CHI",1992,NA
"CHI",1993,NA
"CHI",1994,NA
"CHI",1995,NA
"CHI",1996,NA
"CHI",1997,NA
"CHI",1998,NA
"CHI",1999,NA
"CHI",2000,NA
"CHI",2001,NA
"CHI",2002,NA
"CHI",2003,NA
"CHI",2004,NA
"CHI",2005,NA
"CHI",2006,NA
"CHI",2007,NA
"CHI",2008,NA
"CHI",2009,NA
