"iso_code","year","total_population","births_per_1000","deaths_per_1000"
"MOZ",1979,11028809.5,51.856,21.829
"MOZ",1980,11336221.5,52.967,22.129
"MOZ",1981,11568126.5,51.85,23.997
"MOZ",1982,11824369.5,50.978,23.789
"MOZ",1983,12073822,50.521,23.673
"MOZ",1984,12315954,50.11,25.384
"MOZ",1985,12548948.5,49.668,25.154
"MOZ",1986,12770578,49.25,23.205
"MOZ",1987,12822573.5,49.419,23.337
"MOZ",1988,12800558,48.591,21.289
"MOZ",1989,12906842,47.959,20.932
"MOZ",1990,13094536.5,47.431,20.451
"MOZ",1991,13352089.5,46.802,20.014
"MOZ",1992,13613315.5,46.24,19.621
"MOZ",1993,14051192,45.102,18.804
"MOZ",1994,15033852.5,43.561,17.964
"MOZ",1995,15960529.5,44.434,18.017
"MOZ",1996,16492480,44.365,17.531
"MOZ",1997,16949982,44.271,17.061
"MOZ",1998,17340463.5,44.037,16.676
"MOZ",1999,17734506.5,43.91,16.178
"MOZ",2000,18129652.5,43.583,15.664
"MOZ",2001,18537729,43.073,15.044
"MOZ",2002,18958338,42.473,14.524
"MOZ",2003,19392475,41.971,14.074
"MOZ",2004,19840313,41.638,13.666
"MOZ",2005,20304569,41.356,13.277
"MOZ",2006,20787086.5,41.117,12.926
"MOZ",2007,21287635,41.268,12.57
"MOZ",2008,21819036,42.277,12.261
"MOZ",2009,22391744.5,42.908,11.929
"MOZ",2010,22999235,42.806,11.543
"MOZ",2011,23649039,42.454,11.108
"MOZ",2012,24337846.5,42.019,10.665
"MOZ",2013,25051611,41.554,10.233
"MOZ",2014,25788475,40.792,9.779
"MOZ",2015,26547572.5,40.426,9.371
"MOZ",2016,27337104.5,40.093,8.984
"MOZ",2017,28166393.5,39.755,8.633
"MOZ",2018,29018644.5,39.448,8.324
"MOZ",2019,29884380,39.117,8.078
"MOZ",2020,30783688,38.736,8.007
"MOZ",2021,31707800,38.403,8.403
"MOZ",2022,32656246,37.99,7.255
"MOZ",2023,33635160,37.486,7.002
"MOZ",2024,34631766,37.028,6.908
"MOZ",2025,35631653,36.608,6.826
"MOZ",2026,36639850.5,36.129,6.741
"MOZ",2027,37668657.5,35.619,6.654
"MOZ",2028,38714098.5,35.249,6.581
"MOZ",2029,39774943.5,34.711,6.503
"MOZ",2030,40846754.5,34.221,6.424
"MOZ",2031,41931257,33.655,6.353
"MOZ",2032,43032892.5,33.088,6.284
"MOZ",2033,44144534.5,32.514,6.215
"MOZ",2034,45273526.5,31.999,6.149
"MOZ",2035,46411773.5,31.49,6.09
"MOZ",2036,47548670,31.018,6.034
"MOZ",2037,48684556.5,30.518,5.984
"MOZ",2038,49822036.5,30.035,5.936
"MOZ",2039,50971125,29.595,5.894
"MOZ",2040,52124214.5,29.132,5.866
"MOZ",2041,53271002,28.653,5.832
"MOZ",2042,54423406.5,28.197,5.814
"MOZ",2043,55574712,27.767,5.801
"MOZ",2044,56716583.5,27.352,5.795
"MOZ",2045,57851792.5,26.929,5.792
"MOZ",2046,58981108,26.53,5.793
"MOZ",2047,60117595,26.131,5.794
"MOZ",2048,61254584.5,25.777,5.803
"MOZ",2049,62397013.5,25.412,5.819
"MOZ",2050,63530951.5,25.024,5.835
"MOZ",2051,64647084.5,24.646,5.855
"MOZ",2052,65767624,24.297,5.883
"MOZ",2053,66879233.5,23.966,5.911
"MOZ",2054,67980806.5,23.63,5.945
"MOZ",2055,69093714,23.271,5.982
"MOZ",2056,70220051.5,22.929,6.026
"MOZ",2057,71343960.5,22.603,6.072
"MOZ",2058,72454910,22.307,6.119
"MOZ",2059,73557988,22.033,6.165
"MOZ",2060,74638116,21.755,6.216
"MOZ",2061,75711926,21.459,6.269
"MOZ",2062,76774212,21.171,6.334
"MOZ",2063,77787902,20.897,6.395
"MOZ",2064,78781097.5,20.613,6.455
"MOZ",2065,79768191,20.331,6.519
"MOZ",2066,80749334,20.08,6.587
"MOZ",2067,81717081,19.817,6.662
"MOZ",2068,82665217.5,19.56,6.734
"MOZ",2069,83625445.5,19.305,6.808
"MOZ",2070,84572376,19.061,6.888
"MOZ",2071,85489513,18.806,6.965
"MOZ",2072,86391303,18.563,7.038
"MOZ",2073,87272453.5,18.335,7.125
"MOZ",2074,88127645.5,18.139,7.214
"MOZ",2075,88965292,17.934,7.298
"MOZ",2076,89793732.5,17.733,7.382
"MOZ",2077,90607531.5,17.544,7.469
"MOZ",2078,91416315,17.347,7.558
"MOZ",2079,92208244,17.16,7.653
"MOZ",2080,92965358,16.986,7.742
"MOZ",2081,93700184,16.817,7.833
"MOZ",2082,94432105.5,16.653,7.929
"MOZ",2083,95159922.5,16.473,8.024
"MOZ",2084,95857815.5,16.306,8.117
"MOZ",2085,96529133,16.144,8.206
"MOZ",2086,97186136,15.981,8.303
"MOZ",2087,97829472.5,15.817,8.4
"MOZ",2088,98454607,15.673,8.505
"MOZ",2089,99063449.5,15.542,8.597
"MOZ",2090,99654091,15.412,8.697
"MOZ",2091,100196027.5,15.27,8.804
"MOZ",2092,100715459.5,15.132,8.902
"MOZ",2093,101237604.5,15.003,8.994
"MOZ",2094,101738215,14.885,9.083
"MOZ",2095,102217894,14.764,9.177
"MOZ",2096,102685103.5,14.626,9.268
"MOZ",2097,103127006,14.497,9.364
"MOZ",2098,103552013.5,14.378,9.455
"MOZ",2099,103958623.5,14.259,9.543
"MOZ",2100,104346533.5,14.159,9.635
"MRT",1967,1003843,47.797,17.062
"MRT",1968,1034739,47.633,16.679
"MRT",1969,1066753.5,47.486,16.314
"MRT",1970,1099806,47.285,16.023
"MRT",1971,1133702,46.989,15.871
"MRT",1972,1168355,46.643,15.673
"MRT",1973,1203837.5,46.374,15.537
"MRT",1974,1240188.5,46.101,15.375
"MRT",1975,1277330,45.753,15.24
"MRT",1976,1315336.5,45.597,15.073
"MRT",1977,1353768.5,45.438,14.892
"MRT",1978,1392713,45.167,14.623
"MRT",1979,1432758,44.686,14.299
"MRT",1980,1474042.5,44.524,13.978
"MRT",1981,1516876.5,44.395,13.647
"MRT",1982,1561175.5,43.981,13.269
"MRT",1983,1606746.5,43.591,12.978
"MRT",1984,1653692.5,43.225,12.563
"MRT",1985,1702106.5,42.775,12.151
"MRT",1986,1751835,42.223,11.79
"MRT",1987,1803014.5,41.912,11.387
"MRT",1988,1855858.5,41.588,11.061
"MRT",1989,1903048,41.783,10.956
"MRT",1990,1951878,41.395,10.689
"MRT",1991,2009738,41.296,10.555
"MRT",1992,2088135.5,40.712,10.302
"MRT",1993,2174328,41.667,10.316
"MRT",1994,2249453.5,41.682,10.31
"MRT",1995,2312017,41.538,10.291
"MRT",1996,2358188,40.71,10.204
"MRT",1997,2411306,39.404,9.824
"MRT",1998,2474650.5,38.625,9.512
"MRT",1999,2541698,38.119,9.18
"MRT",2000,2613441.5,37.914,8.861
"MRT",2001,2678759.5,37.983,8.578
"MRT",2002,2738654.5,37.855,8.281
"MRT",2003,2802046,37.912,8.004
"MRT",2004,2868663.5,38.273,7.744
"MRT",2005,2939058.5,38.436,7.494
"MRT",2006,3013660,38.762,7.242
"MRT",2007,3093059.5,39.041,7.068
"MRT",2008,3183268.5,39.074,6.896
"MRT",2009,3284448.5,39.005,6.953
"MRT",2010,3390964.5,38.939,7.054
"MRT",2011,3502811.5,38.941,7.205
"MRT",2012,3619034,38.74,7.381
"MRT",2013,3734318.5,38.509,7.564
"MRT",2014,3848513.5,38.127,7.26
"MRT",2015,3965958.5,37.778,6.993
"MRT",2016,4086656.5,37.402,6.731
"MRT",2017,4210599.5,37.046,6.513
"MRT",2018,4337685,36.621,6.286
"MRT",2019,4467708,36.211,6.115
"MRT",2020,4600131,35.735,6.41
"MRT",2021,4734874.5,35.342,6.29
"MRT",2022,4875637.5,34.844,5.627
"MRT",2023,5022441.5,34.423,5.52
"MRT",2024,5169395.5,34.03,5.414
"MRT",2025,5315064.5,33.659,5.317
"MRT",2026,5461319,33.199,5.228
"MRT",2027,5608791,32.858,5.148
"MRT",2028,5757956.5,32.498,5.073
"MRT",2029,5909196.5,32.064,5.009
"MRT",2030,6062528,31.743,4.95
"MRT",2031,6217789,31.392,4.899
"MRT",2032,6374845.5,30.963,4.848
"MRT",2033,6533840.5,30.42,4.802
"MRT",2034,6694450.5,30.105,4.766
"MRT",2035,6856318.5,29.688,4.729
"MRT",2036,7019234.5,29.242,4.697
"MRT",2037,7183119,28.901,4.674
"MRT",2038,7348364.5,28.495,4.647
"MRT",2039,7514741.5,28.147,4.627
"MRT",2040,7681908.5,27.783,4.608
"MRT",2041,7850223,27.444,4.601
"MRT",2042,8020484,27.121,4.59
"MRT",2043,8192549,26.8,4.583
"MRT",2044,8365182,26.38,4.579
"MRT",2045,8538531,26.075,4.575
"MRT",2046,8713259.5,25.715,4.576
"MRT",2047,8888481,25.426,4.58
"MRT",2048,9064219,25.101,4.584
"MRT",2049,9240178,24.796,4.593
"MRT",2050,9415598,24.521,4.604
"MRT",2051,9592000.5,24.246,4.617
"MRT",2052,9769711,23.954,4.633
"MRT",2053,9947449.5,23.625,4.647
"MRT",2054,10124330,23.283,4.663
"MRT",2055,10300450,22.995,4.686
"MRT",2056,10475608.5,22.708,4.712
"MRT",2057,10650676,22.406,4.738
"MRT",2058,10827339,22.127,4.768
"MRT",2059,11004481.5,21.877,4.805
"MRT",2060,11180219.5,21.627,4.834
"MRT",2061,11355028.5,21.362,4.865
"MRT",2062,11529733.5,21.118,4.898
"MRT",2063,11703701.5,20.879,4.935
"MRT",2064,11877946,20.647,4.976
"MRT",2065,12051735,20.404,5.015
"MRT",2066,12224644,20.162,5.06
"MRT",2067,12397847,19.948,5.101
"MRT",2068,12569361,19.731,5.148
"MRT",2069,12739404.5,19.507,5.193
"MRT",2070,12908450,19.303,5.246
"MRT",2071,13076824.5,19.091,5.294
"MRT",2072,13244154,18.881,5.346
"MRT",2073,13409179,18.685,5.401
"MRT",2074,13572516.5,18.506,5.456
"MRT",2075,13734751.5,18.263,5.513
"MRT",2076,13895840.5,18.055,5.573
"MRT",2077,14055488.5,17.844,5.633
"MRT",2078,14213521.5,17.644,5.694
"MRT",2079,14368501,17.438,5.757
"MRT",2080,14520791,17.258,5.819
"MRT",2081,14672014.5,17.076,5.883
"MRT",2082,14821348.5,16.896,5.948
"MRT",2083,14968968,16.715,6.015
"MRT",2084,15114732,16.57,6.084
"MRT",2085,15257621.5,16.414,6.158
"MRT",2086,15398692,16.277,6.229
"MRT",2087,15538559,16.122,6.305
"MRT",2088,15676051,15.97,6.383
"MRT",2089,15810311.5,15.823,6.453
"MRT",2090,15941788,15.671,6.53
"MRT",2091,16071137.5,15.513,6.605
"MRT",2092,16197736,15.366,6.681
"MRT",2093,16321552.5,15.213,6.758
"MRT",2094,16443139.5,15.065,6.837
"MRT",2095,16561438,14.921,6.913
"MRT",2096,16677789.5,14.794,6.986
"MRT",2097,16792538,14.675,7.062
"MRT",2098,16904645,14.551,7.136
"MRT",2099,17013069.5,14.426,7.216
"MRT",2100,17118469.5,14.317,7.292
"MUS",1967,784257,29.661,8.503
"MUS",1968,799280.5,29.815,8.344
"MUS",1969,813741,26.191,7.914
"MUS",1970,827695.5,25.61,7.493
"MUS",1971,841106.5,24.138,7.415
"MUS",1972,853603.5,24.201,7.466
"MUS",1973,865144.5,22.662,7.228
"MUS",1974,876463,26.133,7.48
"MUS",1975,888023,25.065,7.553
"MUS",1976,899852,25.39,7.855
"MUS",1977,912147,25.523,7.58
"MUS",1978,925276.5,25.551,7.422
"MUS",1979,939387,25.171,7.14
"MUS",1980,954216,24.595,6.968
"MUS",1981,969218,23.717,6.721
"MUS",1982,983609.5,22.829,6.475
"MUS",1983,997366.5,21.824,6.365
"MUS",1984,1011238,20.516,6.331
"MUS",1985,1025063.5,18.975,6.344
"MUS",1986,1038344,18.017,6.327
"MUS",1987,1051111.5,18.509,6.285
"MUS",1988,1063593.5,19.284,6.286
"MUS",1989,1075982,20.136,6.373
"MUS",1990,1089023.5,20.773,6.382
"MUS",1991,1103041,20.514,6.337
"MUS",1992,1117670,20.866,6.362
"MUS",1993,1132393.5,20.217,6.37
"MUS",1994,1146548,19.433,6.42
"MUS",1995,1159820.5,18.37,6.408
"MUS",1996,1172383,18.06,6.547
"MUS",1997,1184298.5,17.244,6.581
"MUS",1998,1195105.5,16.165,6.567
"MUS",1999,1205891.5,17.102,6.437
"MUS",2000,1216628.5,16.565,6.376
"MUS",2001,1225801,15.791,6.418
"MUS",2002,1234085.5,15.839,6.551
"MUS",2003,1242098.5,15.321,6.58
"MUS",2004,1249799.5,15.168,6.619
"MUS",2005,1257215,14.653,6.706
"MUS",2006,1263780.5,13.664,6.743
"MUS",2007,1269518.5,13.227,6.826
"MUS",2008,1274635,12.59,6.841
"MUS",2009,1278972,11.95,6.94
"MUS",2010,1282709.5,11.648,6.852
"MUS",2011,1286267,11.513,6.81
"MUS",2012,1289170,11.452,6.88
"MUS",2013,1290983.5,10.901,7.017
"MUS",2014,1292004.5,10.468,7.108
"MUS",2015,1292275.5,10.013,7.275
"MUS",2016,1291803.5,10.217,7.399
"MUS",2017,1290655,10.51,7.514
"MUS",2018,1288833.5,10.247,8
"MUS",2019,1286270,10.118,8.358
"MUS",2020,1283223,10.384,8.252
"MUS",2021,1279623.5,10.123,9.9
"MUS",2022,1276129.5,9.504,9.597
"MUS",2023,1273588,9.268,8.734
"MUS",2024,1271169,9.125,9.049
"MUS",2025,1268279.5,8.994,9.238
"MUS",2026,1265058.5,8.896,9.433
"MUS",2027,1261631.5,8.813,9.631
"MUS",2028,1258043,8.724,9.83
"MUS",2029,1254283,8.644,10.037
"MUS",2030,1250432.5,8.584,10.25
"MUS",2031,1246392,8.512,10.462
"MUS",2032,1242019,8.455,10.679
"MUS",2033,1237319.5,8.387,10.903
"MUS",2034,1232297,8.327,11.124
"MUS",2035,1226954.5,8.261,11.344
"MUS",2036,1221285,8.172,11.564
"MUS",2037,1215308,8.09,11.786
"MUS",2038,1209009,7.995,12.009
"MUS",2039,1202318.5,7.881,12.226
"MUS",2040,1195222.5,7.747,12.447
"MUS",2041,1187768.5,7.596,12.67
"MUS",2042,1179996,7.455,12.886
"MUS",2043,1171863.5,7.296,13.086
"MUS",2044,1163409.5,7.167,13.281
"MUS",2045,1154659,7.035,13.481
"MUS",2046,1145607.5,6.921,13.674
"MUS",2047,1136303.5,6.83,13.857
"MUS",2048,1126763.5,6.756,14.03
"MUS",2049,1117043.5,6.692,14.2
"MUS",2050,1107196.5,6.645,14.359
"MUS",2051,1097238.5,6.618,14.523
"MUS",2052,1087163.5,6.591,14.673
"MUS",2053,1076968,6.568,14.831
"MUS",2054,1066684,6.559,14.972
"MUS",2055,1056362,6.543,15.116
"MUS",2056,1045956,6.518,15.259
"MUS",2057,1035486,6.498,15.403
"MUS",2058,1025017,6.476,15.55
"MUS",2059,1014505.5,6.462,15.704
"MUS",2060,1003907,6.458,15.85
"MUS",2061,993252,6.45,16.012
"MUS",2062,982551.5,6.445,16.172
"MUS",2063,971819,6.439,16.336
"MUS",2064,961039.5,6.428,16.506
"MUS",2065,950173,6.425,16.688
"MUS",2066,939284,6.412,16.862
"MUS",2067,928394,6.417,17.045
"MUS",2068,917477,6.418,17.234
"MUS",2069,906519,6.409,17.408
"MUS",2070,895473,6.397,17.592
"MUS",2071,884397,6.37,17.774
"MUS",2072,873283,6.342,17.965
"MUS",2073,862098.5,6.31,18.137
"MUS",2074,850895.5,6.279,18.323
"MUS",2075,839680.5,6.237,18.501
"MUS",2076,828445.5,6.199,18.669
"MUS",2077,817161,6.161,18.856
"MUS",2078,805863,6.125,19.024
"MUS",2079,794587,6.092,19.188
"MUS",2080,783338,6.078,19.354
"MUS",2081,772116,6.058,19.516
"MUS",2082,760899.5,6.046,19.664
"MUS",2083,749743,6.036,19.798
"MUS",2084,738679,6.043,19.91
"MUS",2085,727678,6.041,20.027
"MUS",2086,716760,6.063,20.113
"MUS",2087,705978.5,6.077,20.199
"MUS",2088,695346,6.092,20.264
"MUS",2089,684842,6.115,20.316
"MUS",2090,674493.5,6.147,20.323
"MUS",2091,664322.5,6.178,20.32
"MUS",2092,654335,6.206,20.312
"MUS",2093,644528.5,6.238,20.271
"MUS",2094,634920,6.273,20.213
"MUS",2095,625529.5,6.298,20.113
"MUS",2096,616351.5,6.324,20.005
"MUS",2097,607381.5,6.343,19.904
"MUS",2098,598624.5,6.363,19.775
"MUS",2099,590075.5,6.379,19.624
"MUS",2100,581716,6.392,19.499
"MWI",1967,4303012,54.276,29.487
"MWI",1968,4411054,54.364,29.352
"MWI",1969,4521183.5,54.137,29.117
"MWI",1970,4633944,53.96,28.75
"MWI",1971,4751434,53.695,28.226
"MWI",1972,4874474.5,53.463,27.67
"MWI",1973,5003937.5,53.201,26.916
"MWI",1974,5141337.5,52.891,26.085
"MWI",1975,5287366.5,52.719,25.247
"MWI",1976,5443384,52.572,24.387
"MWI",1977,5614983,52.365,23.526
"MWI",1978,5810131.5,52.356,22.666
"MWI",1979,6028749,52.435,22.226
"MWI",1980,6265529,52.705,21.942
"MWI",1981,6516454.5,52.377,21.772
"MWI",1982,6778879,52.031,21.733
"MWI",1983,7051709.5,51.389,21.691
"MWI",1984,7332809.5,50.756,21.825
"MWI",1985,7620508.5,50.356,21.988
"MWI",1986,7906480,49.787,22.149
"MWI",1987,8293174,48.606,22.01
"MWI",1988,8753261.5,48.754,22.831
"MWI",1989,9176220.5,48.451,22.518
"MWI",1990,9545852,48.437,22.231
"MWI",1991,9844226.5,48.393,21.962
"MWI",1992,10135079,48.062,21.514
"MWI",1993,10284024,48.409,21.519
"MWI",1994,10164894,48.413,21.316
"MWI",1995,10150117,46.836,20.556
"MWI",1996,10352227.5,46.213,20.127
"MWI",1997,10562035,46.002,19.735
"MWI",1998,10792876,45.856,19.412
"MWI",1999,11047804,45.416,18.657
"MWI",2000,11315942,44.572,18.022
"MWI",2001,11593058.5,44.179,17.367
"MWI",2002,11880440,43.955,16.779
"MWI",2003,12181574,43.907,15.903
"MWI",2004,12500737,43.965,15.076
"MWI",2005,12840031.5,44.003,14.32
"MWI",2006,13198700.5,43.755,13.667
"MWI",2007,13576343,43.274,13.053
"MWI",2008,13976417.5,42.564,12.386
"MWI",2009,14395788,41.745,11.541
"MWI",2010,14826463,40.686,10.708
"MWI",2011,15265022.5,39.69,9.939
"MWI",2012,15709577,38.564,9.239
"MWI",2013,16161815.5,37.722,8.623
"MWI",2014,16621538,36.503,8.081
"MWI",2015,17085587,35.296,7.642
"MWI",2016,17557739,34.225,7.184
"MWI",2017,18039715,33.682,6.816
"MWI",2018,18528081,33.227,6.546
"MWI",2019,19025752,32.902,6.301
"MWI",2020,19533887.5,32.536,6.189
"MWI",2021,20047258,32.066,6.257
"MWI",2022,20568728,31.738,5.803
"MWI",2023,21104482.5,31.381,5.363
"MWI",2024,21655286,31.143,5.292
"MWI",2025,22216119.5,30.848,5.237
"MWI",2026,22785535,30.381,5.184
"MWI",2027,23366187.5,30.071,5.136
"MWI",2028,23954450.5,29.701,5.091
"MWI",2029,24553502,29.407,5.053
"MWI",2030,25160287.5,28.902,5.013
"MWI",2031,25763535,28.481,4.991
"MWI",2032,26366761,28.041,4.964
"MWI",2033,26978421,27.616,4.941
"MWI",2034,27595298,27.186,4.928
"MWI",2035,28213795,26.748,4.921
"MWI",2036,28835600,26.307,4.917
"MWI",2037,29462509.5,25.876,4.916
"MWI",2038,30081752,25.473,4.925
"MWI",2039,30691587,25.051,4.933
"MWI",2040,31302098,24.656,4.949
"MWI",2041,31911246,24.278,4.973
"MWI",2042,32517507.5,23.896,5.002
"MWI",2043,33122491,23.548,5.035
"MWI",2044,33736528,23.2,5.073
"MWI",2045,34350954,22.888,5.117
"MWI",2046,34959611,22.589,5.162
"MWI",2047,35567993,22.27,5.211
"MWI",2048,36165760.5,21.985,5.265
"MWI",2049,36761003,21.714,5.32
"MWI",2050,37361682.5,21.447,5.379
"MWI",2051,37964325,21.19,5.442
"MWI",2052,38568583.5,20.915,5.506
"MWI",2053,39174573,20.685,5.571
"MWI",2054,39770455.5,20.457,5.64
"MWI",2055,40357521.5,20.208,5.71
"MWI",2056,40938489.5,19.958,5.787
"MWI",2057,41511359,19.732,5.857
"MWI",2058,42081234,19.522,5.935
"MWI",2059,42655652,19.31,6.013
"MWI",2060,43228183.5,19.074,6.09
"MWI",2061,43785931,18.838,6.167
"MWI",2062,44330130,18.624,6.243
"MWI",2063,44854818,18.397,6.32
"MWI",2064,45372466.5,18.182,6.4
"MWI",2065,45890787.5,17.979,6.485
"MWI",2066,46408691,17.773,6.572
"MWI",2067,46922128,17.556,6.648
"MWI",2068,47427612.5,17.375,6.734
"MWI",2069,47923944.5,17.209,6.823
"MWI",2070,48410340,17.038,6.907
"MWI",2071,48890060,16.85,6.992
"MWI",2072,49355296,16.671,7.074
"MWI",2073,49806633.5,16.49,7.161
"MWI",2074,50256738.5,16.329,7.243
"MWI",2075,50708852.5,16.162,7.322
"MWI",2076,51164010,15.998,7.406
"MWI",2077,51618822.5,15.852,7.491
"MWI",2078,52055278.5,15.711,7.574
"MWI",2079,52475230,15.561,7.659
"MWI",2080,52893307.5,15.403,7.737
"MWI",2081,53304783,15.266,7.818
"MWI",2082,53704434.5,15.123,7.901
"MWI",2083,54094648.5,14.984,7.984
"MWI",2084,54461680,14.877,8.072
"MWI",2085,54812020.5,14.76,8.16
"MWI",2086,55159958.5,14.633,8.242
"MWI",2087,55500709.5,14.499,8.322
"MWI",2088,55839159,14.368,8.406
"MWI",2089,56166457.5,14.255,8.484
"MWI",2090,56481187.5,14.14,8.563
"MWI",2091,56783372.5,14.014,8.651
"MWI",2092,57074420.5,13.886,8.73
"MWI",2093,57354603.5,13.752,8.801
"MWI",2094,57621842.5,13.634,8.87
"MWI",2095,57879214.5,13.528,8.941
"MWI",2096,58135895.5,13.426,9.006
"MWI",2097,58389576.5,13.326,9.075
"MWI",2098,58636392,13.223,9.14
"MWI",2099,58888533,13.134,9.195
"MWI",2100,59141258,13.046,9.255
"MYT",1967,32265,45.88,9.833
"MYT",1968,33242.5,46.511,9.355
"MYT",1969,34148,46.628,8.886
"MYT",1970,35096,46.788,8.408
"MYT",1971,36112.5,46.936,7.995
"MYT",1972,37216,47.016,7.59
"MYT",1973,38395,47.127,7.214
"MYT",1974,39650,47.248,6.854
"MYT",1975,40967.5,47.517,6.525
"MYT",1976,42335.5,47.449,6.209
"MYT",1977,43757.5,47.373,5.91
"MYT",1978,45420,47.02,5.615
"MYT",1979,47584,46.872,5.32
"MYT",1980,50145.5,47.27,5.043
"MYT",1981,52930,47.536,4.802
"MYT",1982,55901,47.64,4.575
"MYT",1983,58995,47.583,4.368
"MYT",1984,62172,47.305,4.171
"MYT",1985,65587.5,46.656,3.976
"MYT",1986,69619,46.14,3.784
"MYT",1987,74219,46.082,3.63
"MYT",1988,79114,45.92,3.484
"MYT",1989,84268,45.586,3.356
"MYT",1990,89592.5,45.103,3.237
"MYT",1991,95097,44.592,3.114
"MYT",1992,101193.5,43.866,2.998
"MYT",1993,107969.5,43.447,2.912
"MYT",1994,115133.5,43.042,2.835
"MYT",1995,122575.5,42.591,2.775
"MYT",1996,130162.5,42.111,2.713
"MYT",1997,137431,41.325,2.65
"MYT",1998,143975,40.138,2.574
"MYT",1999,150207.5,38.593,2.499
"MYT",2000,156492,37.141,2.433
"MYT",2001,162701,35.722,2.393
"MYT",2002,168080,34.519,2.372
"MYT",2003,171690,33.25,2.37
"MYT",2004,175032.5,31.67,2.327
"MYT",2005,179601,33.766,2.306
"MYT",2006,184991.5,35.451,2.221
"MYT",2007,190760.5,36.955,2.138
"MYT",2008,196406,37.694,2.087
"MYT",2009,201895.5,37.244,2.075
"MYT",2010,207421.5,36.567,2.093
"MYT",2011,212978.5,35.731,2.144
"MYT",2012,218992,34.915,2.231
"MYT",2013,226623,35.015,2.308
"MYT",2014,235775,35.807,2.392
"MYT",2015,245579.5,36.784,2.495
"MYT",2016,255872,36.855,2.584
"MYT",2017,265164.5,36.365,2.623
"MYT",2018,269689.5,36.547,2.693
"MYT",2019,274910.5,35.104,2.718
"MYT",2020,284370.5,32.004,3.142
"MYT",2021,294421,35.672,3.564
"MYT",2022,305268.5,35.685,2.934
"MYT",2023,316015.5,35.396,2.703
"MYT",2024,326505.5,34.518,2.679
"MYT",2025,337011,33.701,2.659
"MYT",2026,347536,32.993,2.643
"MYT",2027,358141.5,32.354,2.631
"MYT",2028,368839,31.812,2.626
"MYT",2029,379631.5,31.27,2.623
"MYT",2030,390534.5,30.872,2.624
"MYT",2031,401566,30.399,2.629
"MYT",2032,412770,29.987,2.638
"MYT",2033,424085,29.634,2.649
"MYT",2034,435506.5,29.309,2.664
"MYT",2035,447061,29.026,2.684
"MYT",2036,458800.5,28.737,2.703
"MYT",2037,470796.5,28.502,2.723
"MYT",2038,482984,28.248,2.745
"MYT",2039,495412,28.04,2.768
"MYT",2040,508067,27.863,2.793
"MYT",2041,521023,27.638,2.819
"MYT",2042,534258.5,27.476,2.849
"MYT",2043,547618.5,27.262,2.877
"MYT",2044,561093,27.025,2.906
"MYT",2045,574854,26.767,2.934
"MYT",2046,588841.5,26.447,2.964
"MYT",2047,602912.5,26.106,2.996
"MYT",2048,617090.5,25.777,3.027
"MYT",2049,631299,25.395,3.059
"MYT",2050,645426,25.055,3.092
"MYT",2051,659490.5,24.688,3.129
"MYT",2052,673682,24.343,3.162
"MYT",2053,687989,23.994,3.198
"MYT",2054,702327.5,23.67,3.235
"MYT",2055,716834.5,23.332,3.274
"MYT",2056,731545,23.02,3.315
"MYT",2057,746236.5,22.728,3.353
"MYT",2058,760803,22.46,3.392
"MYT",2059,775267,22.16,3.436
"MYT",2060,789689.5,21.885,3.48
"MYT",2061,804101,21.591,3.526
"MYT",2062,818563.5,21.356,3.569
"MYT",2063,833137.5,21.12,3.612
"MYT",2064,847786,20.893,3.655
"MYT",2065,862566.5,20.67,3.695
"MYT",2066,877669,20.486,3.731
"MYT",2067,893066.5,20.316,3.768
"MYT",2068,908453,20.143,3.799
"MYT",2069,923844.5,19.942,3.828
"MYT",2070,939449.5,19.737,3.853
"MYT",2071,954880,19.577,3.876
"MYT",2072,970252.5,19.388,3.898
"MYT",2073,985809,19.241,3.919
"MYT",2074,1001202,19.069,3.937
"MYT",2075,1016435,18.884,3.958
"MYT",2076,1031613.5,18.7,3.97
"MYT",2077,1046937,18.499,3.985
"MYT",2078,1062293,18.335,3.999
"MYT",2079,1077390,18.15,4.012
"MYT",2080,1092332.5,17.934,4.027
"MYT",2081,1107216,17.73,4.047
"MYT",2082,1122152.5,17.514,4.071
"MYT",2083,1137076,17.329,4.096
"MYT",2084,1151858,17.139,4.12
"MYT",2085,1166679.5,16.926,4.153
"MYT",2086,1181438,16.696,4.193
"MYT",2087,1196049,16.521,4.235
"MYT",2088,1210645,16.341,4.287
"MYT",2089,1225035,16.181,4.346
"MYT",2090,1239191,15.991,4.412
"MYT",2091,1253201.5,15.821,4.488
"MYT",2092,1267105.5,15.638,4.568
"MYT",2093,1280888,15.476,4.659
"MYT",2094,1294722.5,15.32,4.753
"MYT",2095,1308695,15.177,4.85
"MYT",2096,1322544.5,15.041,4.955
"MYT",2097,1336073,14.913,5.06
"MYT",2098,1349404,14.799,5.165
"MYT",2099,1362494,14.687,5.273
"MYT",2100,1375550.5,14.544,5.381
"NAM",1967,696045,43.017,15.004
"NAM",1968,715541.5,43.217,14.609
"NAM",1969,736119.5,43.286,14.232
"NAM",1970,757868,43.446,13.871
"NAM",1971,780584,43.551,13.488
"NAM",1972,804398.5,43.726,13.137
"NAM",1973,828928,43.854,12.784
"NAM",1974,854320,43.873,12.452
"NAM",1975,881032,43.718,12.07
"NAM",1976,906566,43.523,11.771
"NAM",1977,931104,42.813,11.408
